Data Medicao,PRECIPITACAO TOTAL; DIARIO (AUT)(mm),TEMPERATURA MEDIA; DIARIA (AUT)(Â°C),UMIDADE RELATIVA DO AR; MEDIA DIARIA (AUT)(%),Latitude,Longitude
2016-02-11,0.0,22.479167,61.5,-13.155681,-41.774125
2016-02-12,0.0,22.5625,63.458332999999996,-13.155681,-41.774125
2016-02-13,0.0,21.333333,76.166667,-13.155681,-41.774125
2016-02-14,0.0,21.766667,72.041667,-13.155681,-41.774125
2016-02-15,0.0,21.933332999999998,63.166667000000004,-13.155681,-41.774125
2016-02-16,0.0,22.166667,61.875,-13.155681,-41.774125
2016-02-17,0.0,21.641667,58.416667000000004,-13.155681,-41.774125
2016-02-18,0.0,20.5,62.958332999999996,-13.155681,-41.774125
2016-02-19,0.2,21.120832999999998,70.25,-13.155681,-41.774125
2016-02-20,0.0,21.5125,71.625,-13.155681,-41.774125
2016-02-21,0.0,21.770833,67.416667,-13.155681,-41.774125
2016-02-22,0.0,21.545833,65.25,-13.155681,-41.774125
2016-02-23,0.0,20.8625,68.375,-13.155681,-41.774125
2016-02-24,0.0,22.4625,63.791667000000004,-13.155681,-41.774125
2016-02-25,0.0,22.775,61.791667000000004,-13.155681,-41.774125
2016-02-26,0.0,21.979167,64.25,-13.155681,-41.774125
2016-02-27,0.0,21.554167,71.958333,-13.155681,-41.774125
2016-02-28,0.0,22.575,61.208332999999996,-13.155681,-41.774125
2016-02-29,0.0,22.5,63.875,-13.155681,-41.774125
2016-03-01,0.0,22.170833,65.958333,-13.155681,-41.774125
2016-03-02,0.0,21.5375,68.208333,-13.155681,-41.774125
2016-03-03,0.0,22.179167,62.791667000000004,-13.155681,-41.774125
2016-03-04,0.0,21.945833,70.916667,-13.155681,-41.774125
2016-03-05,0.4,21.941667000000002,76.583333,-13.155681,-41.774125
2016-03-06,0.0,21.958333,73.958333,-13.155681,-41.774125
2016-03-07,0.0,21.875,69.166667,-13.155681,-41.774125
2016-03-08,0.0,22.004167000000002,65.791667,-13.155681,-41.774125
2016-03-09,0.0,21.95,64.208333,-13.155681,-41.774125
2016-03-10,0.0,21.458333,69.375,-13.155681,-41.774125
2016-03-11,0.0,22.070833,65.625,-13.155681,-41.774125
2016-03-12,0.0,22.45,66.541667,-13.155681,-41.774125
2016-03-13,0.0,22.383333,64.166667,-13.155681,-41.774125
2016-03-14,0.0,21.179167,69.666667,-13.155681,-41.774125
2016-03-15,0.4,19.6625,75.5,-13.155681,-41.774125
2016-03-16,0.0,20.7375,69.208333,-13.155681,-41.774125
2016-03-17,0.0,20.741667,69.208333,-13.155681,-41.774125
2016-03-18,0.0,21.933332999999998,68.916667,-13.155681,-41.774125
2016-03-19,0.0,22.608333,66.5,-13.155681,-41.774125
2016-03-20,0.0,22.895833,64.75,-13.155681,-41.774125
2016-03-21,0.0,22.0625,61.083332999999996,-13.155681,-41.774125
2016-03-22,0.0,22.8625,59.625,-13.155681,-41.774125
2016-03-23,0.0,23.1125,60.291667000000004,-13.155681,-41.774125
2016-03-24,0.0,22.7375,67.041667,-13.155681,-41.774125
2016-03-25,0.0,22.345833,66.791667,-13.155681,-41.774125
2016-03-26,0.0,22.516667,61.625,-13.155681,-41.774125
2016-03-27,0.0,22.241667,69.583333,-13.155681,-41.774125
2016-03-28,0.0,21.2625,69.0,-13.155681,-41.774125
2016-03-29,0.0,21.525,70.5,-13.155681,-41.774125
2016-03-30,0.6,21.704167,73.416667,-13.155681,-41.774125
2016-03-31,0.0,21.654167,61.166667000000004,-13.155681,-41.774125
2016-04-01,0.0,20.7375,72.708333,-13.155681,-41.774125
2016-04-02,0.0,20.629167000000002,69.166667,-13.155681,-41.774125
2016-04-03,0.0,20.945833,72.708333,-13.155681,-41.774125
2016-04-04,0.0,22.258333,66.458333,-13.155681,-41.774125
2016-04-05,0.0,22.266667,64.875,-13.155681,-41.774125
2016-04-06,0.0,22.233333,63.291667000000004,-13.155681,-41.774125
2016-04-07,0.0,22.629167000000002,62.916667000000004,-13.155681,-41.774125
2016-04-08,0.0,22.629167000000002,63.833332999999996,-13.155681,-41.774125
2016-04-09,0.0,22.604167,64.416667,-13.155681,-41.774125
2016-04-10,0.0,22.383333,62.708332999999996,-13.155681,-41.774125
2016-04-11,0.0,22.0,61.041667000000004,-13.155681,-41.774125
2016-04-12,0.0,20.4,77.166667,-13.155681,-41.774125
2016-04-13,2.2,19.525,76.666667,-13.155681,-41.774125
2016-04-14,0.0,19.379167000000002,70.0,-13.155681,-41.774125
2016-04-15,0.0,18.8375,76.166667,-13.155681,-41.774125
2016-04-16,0.0,20.295833,68.166667,-13.155681,-41.774125
2016-04-17,0.0,19.3125,75.583333,-13.155681,-41.774125
2016-04-18,0.0,19.4625,73.875,-13.155681,-41.774125
2016-04-19,0.0,19.1125,75.791667,-13.155681,-41.774125
2016-04-20,0.0,18.308332999999998,76.375,-13.155681,-41.774125
2016-04-21,0.2,19.416667,67.875,-13.155681,-41.774125
2016-04-22,0.0,20.829167,62.416667000000004,-13.155681,-41.774125
2016-04-23,0.0,20.783333,60.333332999999996,-13.155681,-41.774125
2016-04-24,0.0,20.083333,70.333333,-13.155681,-41.774125
2016-04-25,0.0,21.158333,63.541667000000004,-13.155681,-41.774125
2016-04-26,0.0,21.3,59.708332999999996,-13.155681,-41.774125
2016-04-27,0.0,22.025,53.625,-13.155681,-41.774125
2016-04-28,0.0,21.970833,57.125,-13.155681,-41.774125
2016-04-29,0.0,21.354167,56.458332999999996,-13.155681,-41.774125
2016-04-30,0.0,21.458333,61.833332999999996,-13.155681,-41.774125
2016-05-01,0.0,21.416667,67.791667,-13.155681,-41.774125
2016-05-02,1.4,20.045833,79.583333,-13.155681,-41.774125
2016-05-03,0.2,18.483333,83.25,-13.155681,-41.774125
2016-05-04,0.0,18.908333,77.125,-13.155681,-41.774125
2016-05-05,0.0,20.004167000000002,71.791667,-13.155681,-41.774125
2016-05-06,0.0,20.629167000000002,66.458333,-13.155681,-41.774125
2016-05-07,0.0,19.533333,72.208333,-13.155681,-41.774125
2016-05-08,0.0,19.1,72.666667,-13.155681,-41.774125
2016-05-09,0.0,19.529167,66.208333,-13.155681,-41.774125
2016-05-10,0.0,20.145833,61.875,-13.155681,-41.774125
2016-05-11,0.0,20.441667000000002,65.416667,-13.155681,-41.774125
2016-05-12,0.0,21.166667,60.208332999999996,-13.155681,-41.774125
2016-05-13,0.0,20.9125,56.958332999999996,-13.155681,-41.774125
2016-05-14,0.0,20.241667,70.0,-13.155681,-41.774125
2016-05-15,0.0,19.5125,74.583333,-13.155681,-41.774125
2016-05-16,0.0,19.354167,76.75,-13.155681,-41.774125
2016-05-17,0.0,20.566667000000002,69.75,-13.155681,-41.774125
2016-05-18,0.0,20.5625,66.125,-13.155681,-41.774125
2016-05-19,0.0,20.754167000000002,61.291667000000004,-13.155681,-41.774125
2016-05-20,0.0,18.7625,72.083333,-13.155681,-41.774125
2016-05-21,0.0,18.941667000000002,71.958333,-13.155681,-41.774125
2016-05-22,0.0,20.05,65.375,-13.155681,-41.774125
2016-05-23,0.0,20.4375,60.75,-13.155681,-41.774125
2016-05-24,0.0,20.7125,59.333332999999996,-13.155681,-41.774125
2016-05-25,0.0,17.170833,87.708333,-13.155681,-41.774125
2016-05-26,0.4,16.795833,85.041667,-13.155681,-41.774125
2016-05-27,0.0,18.691667000000002,64.5,-13.155681,-41.774125
2016-05-28,0.0,18.8125,66.0,-13.155681,-41.774125
2016-05-29,0.0,19.85,68.458333,-13.155681,-41.774125
2016-05-30,0.0,19.545833,73.791667,-13.155681,-41.774125
2016-05-31,0.0,20.325,62.125,-13.155681,-41.774125
2016-06-01,0.0,20.620832999999998,61.791667000000004,-13.155681,-41.774125
2016-06-02,0.0,20.916667,49.25,-13.155681,-41.774125
2016-06-03,0.0,21.620832999999998,47.25,-13.155681,-41.774125
2016-06-04,0.0,21.945833,53.25,-13.155681,-41.774125
2016-06-05,0.0,21.895833,55.458332999999996,-13.155681,-41.774125
2016-06-06,0.0,21.9125,59.541667000000004,-13.155681,-41.774125
2016-06-07,0.0,22.1,59.458332999999996,-13.155681,-41.774125
2016-06-08,0.0,23.129167000000002,51.541667,-13.155681,-41.774125
2016-06-09,0.0,21.85,60.0,-13.155681,-41.774125
2016-06-10,0.0,19.891667,73.625,-13.155681,-41.774125
2016-06-11,0.2,20.216667,71.541667,-13.155681,-41.774125
2016-06-12,0.2,20.604167,70.416667,-13.155681,-41.774125
2016-06-13,0.0,19.054167,74.708333,-13.155681,-41.774125
2016-06-14,0.2,15.158332999999999,87.458333,-13.155681,-41.774125
2016-06-15,0.0,16.404167,76.75,-13.155681,-41.774125
2016-06-16,0.0,17.570833,67.625,-13.155681,-41.774125
2016-06-17,0.0,18.108333,59.666667000000004,-13.155681,-41.774125
2016-06-18,0.0,17.4875,73.0,-13.155681,-41.774125
2016-06-19,0.0,17.675,80.0,-13.155681,-41.774125
2016-06-20,0.0,17.466667,78.208333,-13.155681,-41.774125
2016-06-21,0.2,17.345833,66.291667,-13.155681,-41.774125
2016-06-22,0.0,17.054167,68.666667,-13.155681,-41.774125
2016-06-23,0.0,18.158333,67.708333,-13.155681,-41.774125
2016-06-24,0.0,18.0125,57.333332999999996,-13.155681,-41.774125
2016-06-25,0.0,15.533332999999999,86.75,-13.155681,-41.774125
2016-06-26,1.4,14.879167,86.166667,-13.155681,-41.774125
2016-06-27,0.0,15.429167000000001,78.125,-13.155681,-41.774125
2016-06-28,0.2,15.520832999999998,86.375,-13.155681,-41.774125
2016-06-29,1.0,15.729167000000002,82.625,-13.155681,-41.774125
2016-06-30,0.4,16.429167,83.375,-13.155681,-41.774125
2016-07-01,0.4,15.991667000000001,77.458333,-13.155681,-41.774125
2016-07-02,0.0,16.029167,75.5,-13.155681,-41.774125
2016-07-03,0.0,15.366667000000001,84.375,-13.155681,-41.774125
2016-07-04,0.6,16.4875,82.083333,-13.155681,-41.774125
2016-07-05,1.4,15.825,86.541667,-13.155681,-41.774125
2016-07-06,1.6,16.729167,75.541667,-13.155681,-41.774125
2016-07-07,0.0,17.558332999999998,68.333333,-13.155681,-41.774125
2016-07-08,0.0,18.625,59.916667000000004,-13.155681,-41.774125
2016-07-09,0.0,17.416667,72.166667,-13.155681,-41.774125
2016-07-10,0.0,16.779167,82.833333,-13.155681,-41.774125
2016-07-11,0.0,17.875,69.75,-13.155681,-41.774125
2016-07-12,0.0,18.079167,67.291667,-13.155681,-41.774125
2016-07-13,0.0,17.783333,68.208333,-13.155681,-41.774125
2016-07-14,0.0,17.758333,64.916667,-13.155681,-41.774125
2016-07-15,0.0,17.654167,64.958333,-13.155681,-41.774125
2016-07-16,0.0,18.2375,55.0,-13.155681,-41.774125
2016-07-17,0.0,18.691667000000002,55.583332999999996,-13.155681,-41.774125
2016-07-18,0.0,20.083333,51.125,-13.155681,-41.774125
2016-07-19,0.0,19.120832999999998,65.416667,-13.155681,-41.774125
2016-07-20,0.0,18.425,72.958333,-13.155681,-41.774125
2016-07-21,0.0,18.383333,69.666667,-13.155681,-41.774125
2016-07-22,0.0,18.4,68.125,-13.155681,-41.774125
2016-07-23,0.0,17.0375,69.791667,-13.155681,-41.774125
2016-07-24,0.0,16.225,82.416667,-13.155681,-41.774125
2016-07-25,0.0,16.091667,83.583333,-13.155681,-41.774125
2016-07-26,0.6,15.970832999999999,80.708333,-13.155681,-41.774125
2016-07-27,0.2,16.816667000000002,69.041667,-13.155681,-41.774125
2016-07-28,0.0,17.625,66.791667,-13.155681,-41.774125
2016-07-29,0.2,16.7875,65.041667,-13.155681,-41.774125
2016-07-30,0.0,15.75,71.291667,-13.155681,-41.774125
2016-07-31,0.0,15.1875,79.708333,-13.155681,-41.774125
2016-08-01,0.0,15.341667000000001,76.833333,-13.155681,-41.774125
2016-08-02,0.0,17.420833,74.166667,-13.155681,-41.774125
2016-08-03,0.0,17.679167,74.208333,-13.155681,-41.774125
2016-08-04,0.0,16.658333,71.75,-13.155681,-41.774125
2016-08-05,0.0,15.558333,79.916667,-13.155681,-41.774125
2016-08-06,1.2,16.8125,79.291667,-13.155681,-41.774125
2016-08-07,0.0,17.883333,68.25,-13.155681,-41.774125
2016-08-08,0.0,17.704167,64.291667,-13.155681,-41.774125
2016-08-09,0.0,18.716667,61.666667000000004,-13.155681,-41.774125
2016-08-10,0.0,18.979167,59.583332999999996,-13.155681,-41.774125
2016-08-11,0.0,20.145833,54.791667000000004,-13.155681,-41.774125
2016-08-12,0.0,18.4125,69.5,-13.155681,-41.774125
2016-08-13,0.0,18.475,63.125,-13.155681,-41.774125
2016-08-14,0.0,19.129167000000002,65.166667,-13.155681,-41.774125
2016-08-15,0.0,19.658333,61.25,-13.155681,-41.774125
2016-08-16,0.0,21.2875,51.208333,-13.155681,-41.774125
2016-08-17,0.0,22.254167000000002,49.5,-13.155681,-41.774125
2016-08-18,0.0,21.366667,59.625,-13.155681,-41.774125
2016-08-19,0.0,19.4875,68.25,-13.155681,-41.774125
2016-08-20,0.0,19.041667,63.25,-13.155681,-41.774125
2016-08-21,0.0,19.945833,56.583332999999996,-13.155681,-41.774125
2016-08-22,0.0,21.920833,44.416667,-13.155681,-41.774125
2016-08-23,0.0,19.016667,72.25,-13.155681,-41.774125
2016-08-24,0.2,16.770833,87.958333,-13.155681,-41.774125
2016-08-25,0.4,15.575,85.125,-13.155681,-41.774125
2016-08-26,0.0,17.8,67.291667,-13.155681,-41.774125
2016-08-27,0.4,16.575,91.083333,-13.155681,-41.774125
2016-08-28,1.2,16.383333,77.208333,-13.155681,-41.774125
2016-08-29,0.0,17.929167,74.541667,-13.155681,-41.774125
2016-08-30,0.2,18.945833,74.916667,-13.155681,-41.774125
2016-08-31,0.0,18.945833,67.958333,-13.155681,-41.774125
2016-09-01,0.0,18.541667,67.25,-13.155681,-41.774125
2016-09-02,0.0,17.158333,78.041667,-13.155681,-41.774125
2016-09-03,0.0,15.979167000000002,81.166667,-13.155681,-41.774125
2016-09-04,0.2,16.925,71.041667,-13.155681,-41.774125
2016-09-05,0.0,16.85,81.5,-13.155681,-41.774125
2016-09-06,0.2,18.3625,67.625,-13.155681,-41.774125
2016-09-07,0.0,18.758333,67.208333,-13.155681,-41.774125
2016-09-08,0.0,19.1375,63.458332999999996,-13.155681,-41.774125
2016-09-09,0.0,18.9125,59.791667000000004,-13.155681,-41.774125
2016-09-10,0.0,18.183332999999998,64.333333,-13.155681,-41.774125
2016-09-11,0.0,18.016667,63.5,-13.155681,-41.774125
2016-09-12,0.0,19.291667,54.666667000000004,-13.155681,-41.774125
2016-09-13,0.0,19.15,61.75,-13.155681,-41.774125
2016-09-14,0.0,20.0125,52.416667,-13.155681,-41.774125
2016-09-15,0.0,20.0875,60.791667000000004,-13.155681,-41.774125
2016-09-16,0.0,20.625,56.166667000000004,-13.155681,-41.774125
2016-09-17,0.0,20.320833,61.916667000000004,-13.155681,-41.774125
2016-09-18,0.0,20.204167,66.041667,-13.155681,-41.774125
2016-09-19,0.0,20.366667,57.416667000000004,-13.155681,-41.774125
2016-09-20,0.0,21.1875,48.791667,-13.155681,-41.774125
2016-09-21,0.0,22.283333,48.583333,-13.155681,-41.774125
2016-09-22,0.0,19.9375,72.291667,-13.155681,-41.774125
2016-09-23,0.0,18.595833,77.5,-13.155681,-41.774125
2016-09-24,0.0,19.958333,69.083333,-13.155681,-41.774125
2016-09-25,0.0,20.333333,65.791667,-13.155681,-41.774125
2016-09-26,0.0,18.725,80.75,-13.155681,-41.774125
2016-09-27,1.4,17.575,87.875,-13.155681,-41.774125
2016-09-28,0.8,18.3,83.416667,-13.155681,-41.774125
2016-09-29,0.0,20.033333,71.791667,-13.155681,-41.774125
2016-09-30,0.0,20.391667,68.541667,-13.155681,-41.774125
2016-10-01,0.0,20.2,71.833333,-13.155681,-41.774125
2016-10-02,,20.520833,69.375,-13.155681,-41.774125
2016-10-03,,18.808332999999998,82.75,-13.155681,-41.774125
2016-10-04,,20.6125,68.083333,-13.155681,-41.774125
2016-10-05,,21.120832999999998,71.0,-13.155681,-41.774125
2016-10-06,,20.095833,80.041667,-13.155681,-41.774125
2016-10-07,,21.729167,72.125,-13.155681,-41.774125
2016-10-08,,20.758333,75.416667,-13.155681,-41.774125
2016-10-09,,18.979167,84.333333,-13.155681,-41.774125
2016-10-10,,20.1875,71.041667,-13.155681,-41.774125
2016-10-11,,18.045833,81.291667,-13.155681,-41.774125
2016-10-12,,17.858333,78.958333,-13.155681,-41.774125
2016-10-13,,17.666667,82.875,-13.155681,-41.774125
2016-10-14,,19.145833,65.458333,-13.155681,-41.774125
2016-10-15,,19.975,58.0,-13.155681,-41.774125
2016-10-16,,19.795833,58.833332999999996,-13.155681,-41.774125
2016-10-17,,20.620832999999998,60.75,-13.155681,-41.774125
2016-10-18,,20.858333,63.583332999999996,-13.155681,-41.774125
2016-10-19,,21.55,64.875,-13.155681,-41.774125
2016-10-20,,20.954167,66.833333,-13.155681,-41.774125
2016-10-21,,20.995832999999998,65.208333,-13.155681,-41.774125
2016-10-22,,21.3,61.0,-13.155681,-41.774125
2016-10-23,,20.875,61.125,-13.155681,-41.774125
2016-10-24,,20.7125,53.25,-13.155681,-41.774125
2016-10-25,,20.933332999999998,60.75,-13.155681,-41.774125
2016-10-26,,21.329167,59.333332999999996,-13.155681,-41.774125
2016-10-27,,21.416667,58.958332999999996,-13.155681,-41.774125
2016-10-28,,23.395833,53.75,-13.155681,-41.774125
2016-10-29,,22.754167000000002,60.083332999999996,-13.155681,-41.774125
2016-10-30,,20.3375,61.541667000000004,-13.155681,-41.774125
2016-10-31,,20.5875,61.666667000000004,-13.155681,-41.774125
2016-11-01,0.0,20.758333,58.25,-13.155681,-41.774125
2016-11-02,0.0,21.154167,56.166667000000004,-13.155681,-41.774125
2016-11-03,0.0,20.175,55.666667000000004,-13.155681,-41.774125
2016-11-04,0.0,20.3375,57.875,-13.155681,-41.774125
2016-11-05,0.0,17.904167,82.541667,-13.155681,-41.774125
2016-11-06,2.6,18.85,70.583333,-13.155681,-41.774125
2016-11-07,0.0,19.258333,73.25,-13.155681,-41.774125
2016-11-08,0.0,19.525,68.75,-13.155681,-41.774125
2016-11-09,0.0,19.7875,74.416667,-13.155681,-41.774125
2016-11-10,0.2,19.7,78.75,-13.155681,-41.774125
2016-11-11,0.2,20.091667,76.5,-13.155681,-41.774125
2016-11-12,0.0,20.8125,72.083333,-13.155681,-41.774125
2016-11-13,0.0,19.425,85.5,-13.155681,-41.774125
2016-11-14,0.6,19.9625,83.25,-13.155681,-41.774125
2016-11-15,1.2,19.9125,85.458333,-13.155681,-41.774125
2016-11-16,0.8,18.35,92.375,-13.155681,-41.774125
2016-11-17,4.2,20.016667,84.583333,-13.155681,-41.774125
2016-11-18,0.2,20.958333,81.458333,-13.155681,-41.774125
2016-11-19,1.6,20.0375,83.208333,-13.155681,-41.774125
2016-11-20,0.8,17.491667,93.541667,-13.155681,-41.774125
2016-11-21,0.0,18.454167,85.166667,-13.155681,-41.774125
2016-11-22,0.0,21.308332999999998,66.458333,-13.155681,-41.774125
2016-11-23,0.0,22.225,60.333332999999996,-13.155681,-41.774125
2016-11-24,0.0,23.758333,54.875,-13.155681,-41.774125
2016-11-25,0.0,23.004167000000002,54.083332999999996,-13.155681,-41.774125
2016-11-26,0.0,21.029167,59.875,-13.155681,-41.774125
2016-11-27,0.0,21.745832999999998,53.625,-13.155681,-41.774125
2016-11-28,0.0,22.441667000000002,54.208332999999996,-13.155681,-41.774125
2016-11-29,0.0,23.229167,49.5,-13.155681,-41.774125
2016-11-30,0.0,23.5625,54.583332999999996,-13.155681,-41.774125
2016-12-01,0.0,22.595833,58.375,-13.155681,-41.774125
2016-12-02,0.0,21.6125,65.0,-13.155681,-41.774125
2016-12-03,0.0,21.066667000000002,74.666667,-13.155681,-41.774125
2016-12-04,4.2,21.491667,74.916667,-13.155681,-41.774125
2016-12-05,0.4,22.075,71.75,-13.155681,-41.774125
2016-12-06,0.4,21.383333,75.833333,-13.155681,-41.774125
2016-12-07,0.0,21.75,72.125,-13.155681,-41.774125
2016-12-08,0.2,20.366667,80.416667,-13.155681,-41.774125
2016-12-09,1.2,20.879167000000002,78.5,-13.155681,-41.774125
2016-12-10,0.0,21.945833,67.291667,-13.155681,-41.774125
2016-12-11,0.4,20.891667,76.958333,-13.155681,-41.774125
2016-12-12,0.2,19.983333,85.041667,-13.155681,-41.774125
2016-12-13,1.8,20.329167,84.0,-13.155681,-41.774125
2016-12-14,0.0,21.041667,69.791667,-13.155681,-41.774125
2016-12-15,0.0,21.583333,59.5,-13.155681,-41.774125
2016-12-16,0.0,20.5875,66.083333,-13.155681,-41.774125
2016-12-17,0.0,18.829167,72.041667,-13.155681,-41.774125
2016-12-18,0.0,19.570833,68.041667,-13.155681,-41.774125
2016-12-19,0.0,19.566667000000002,67.291667,-13.155681,-41.774125
2016-12-20,0.0,19.429167,69.5,-13.155681,-41.774125
2016-12-21,0.0,19.7875,69.875,-13.155681,-41.774125
2016-12-22,0.0,19.9875,73.25,-13.155681,-41.774125
2016-12-23,0.2,20.070833,72.458333,-13.155681,-41.774125
2016-12-24,0.0,20.479167,72.333333,-13.155681,-41.774125
2016-12-25,0.0,21.5375,63.833332999999996,-13.155681,-41.774125
2016-12-26,0.0,22.4875,60.333332999999996,-13.155681,-41.774125
2016-12-27,0.0,21.75,63.833332999999996,-13.155681,-41.774125
2016-12-28,0.0,20.625,65.125,-13.155681,-41.774125
2016-12-29,0.0,20.833333,64.041667,-13.155681,-41.774125
2016-12-30,0.0,20.329167,63.625,-13.155681,-41.774125
2016-12-31,0.0,21.1375,59.5,-13.155681,-41.774125
2017-01-01,0.0,21.958333,55.333332999999996,-13.155681,-41.774125
2017-01-02,0.0,21.979167,63.916667000000004,-13.155681,-41.774125
2017-01-03,0.2,23.270833,54.666667000000004,-13.155681,-41.774125
2017-01-04,0.0,21.875,63.041667000000004,-13.155681,-41.774125
2017-01-05,0.0,22.375,55.708332999999996,-13.155681,-41.774125
2017-01-06,0.0,21.445833,56.041667000000004,-13.155681,-41.774125
2017-01-07,0.0,21.445833,54.125,-13.155681,-41.774125
2017-01-08,0.0,20.958333,59.916667000000004,-13.155681,-41.774125
2017-01-09,0.0,22.008333,56.833332999999996,-13.155681,-41.774125
2017-01-10,0.0,23.0125,54.666667000000004,-13.155681,-41.774125
2017-01-11,0.0,23.120832999999998,58.791667000000004,-13.155681,-41.774125
2017-01-12,0.0,22.0875,65.916667,-13.155681,-41.774125
2017-01-13,0.2,22.495832999999998,66.25,-13.155681,-41.774125
2017-01-14,0.0,22.129167000000002,70.708333,-13.155681,-41.774125
2017-01-15,0.0,22.2125,65.666667,-13.155681,-41.774125
2017-01-16,0.0,21.804167,64.208333,-13.155681,-41.774125
2017-01-17,0.0,22.0875,52.833332999999996,-13.155681,-41.774125
2017-01-18,0.0,21.566667000000002,62.791667000000004,-13.155681,-41.774125
2017-01-19,0.0,22.554167,60.5,-13.155681,-41.774125
2017-01-20,0.0,22.058332999999998,57.416667000000004,-13.155681,-41.774125
2017-01-21,0.0,22.504167000000002,56.041667000000004,-13.155681,-41.774125
2017-01-22,0.0,22.604167,58.916667000000004,-13.155681,-41.774125
2017-01-23,0.0,22.6,61.583332999999996,-13.155681,-41.774125
2017-01-24,0.0,22.079167,64.125,-13.155681,-41.774125
2017-01-25,0.0,22.533333,60.583332999999996,-13.155681,-41.774125
2017-01-26,0.0,22.833333,54.333332999999996,-13.155681,-41.774125
2017-01-27,0.0,22.5,54.916667000000004,-13.155681,-41.774125
2017-01-28,0.0,21.320833,64.416667,-13.155681,-41.774125
2017-01-29,0.0,20.2,71.25,-13.155681,-41.774125
2017-01-30,0.0,21.491667,59.041667000000004,-13.155681,-41.774125
2017-01-31,0.0,22.1125,58.833332999999996,-13.155681,-41.774125
2017-02-01,0.0,21.820833,63.083332999999996,-13.155681,-41.774125
2017-02-02,0.0,21.075,71.916667,-13.155681,-41.774125
2017-02-03,0.0,21.920833,68.708333,-13.155681,-41.774125
2017-02-04,0.2,21.7125,71.083333,-13.155681,-41.774125
2017-02-05,0.0,21.15,71.583333,-13.155681,-41.774125
2017-02-06,0.0,21.875,68.75,-13.155681,-41.774125
2017-02-07,0.0,21.191667000000002,76.416667,-13.155681,-41.774125
2017-02-08,0.2,20.3875,82.833333,-13.155681,-41.774125
2017-02-09,1.6,19.466667,88.291667,-13.155681,-41.774125
2017-02-10,0.2,19.4125,83.583333,-13.155681,-41.774125
2017-02-11,0.0,20.45,72.583333,-13.155681,-41.774125
2017-02-12,0.0,19.520833,73.416667,-13.155681,-41.774125
2017-02-13,0.2,19.408333,75.791667,-13.155681,-41.774125
2017-02-14,0.0,19.591667,65.291667,-13.155681,-41.774125
2017-02-15,0.0,18.804167,79.375,-13.155681,-41.774125
2017-02-16,0.0,19.691667000000002,73.083333,-13.155681,-41.774125
2017-02-17,0.0,21.470833,66.041667,-13.155681,-41.774125
2017-02-18,0.0,21.608333,66.0,-13.155681,-41.774125
2017-02-19,0.0,21.795833,60.708332999999996,-13.155681,-41.774125
2017-02-20,0.0,20.916667,63.916667000000004,-13.155681,-41.774125
2017-02-21,0.0,18.325,84.958333,-13.155681,-41.774125
2017-02-22,1.4,19.958333,74.583333,-13.155681,-41.774125
2017-02-23,0.0,21.0125,65.458333,-13.155681,-41.774125
2017-02-24,0.0,20.641667,68.208333,-13.155681,-41.774125
2017-02-25,0.0,22.370832999999998,62.166667000000004,-13.155681,-41.774125
2017-02-26,0.0,22.020833,66.041667,-13.155681,-41.774125
2017-02-27,0.0,23.116667,55.875,-13.155681,-41.774125
2017-02-28,0.0,22.754167000000002,63.458332999999996,-13.155681,-41.774125
2017-03-01,0.0,20.9875,75.208333,-13.155681,-41.774125
2017-03-02,,22.154167,67.041667,-13.155681,-41.774125
2017-03-03,,22.0625,57.166667000000004,-13.155681,-41.774125
2017-03-04,,22.341667,57.791667000000004,-13.155681,-41.774125
2017-03-05,,22.758333,53.708332999999996,-13.155681,-41.774125
2017-03-06,,23.645833,51.916667,-13.155681,-41.774125
2017-03-07,,23.729167,52.375,-13.155681,-41.774125
2017-03-08,,22.975,54.041667000000004,-13.155681,-41.774125
2017-03-09,,20.670833,50.083333,-13.155681,-41.774125
2017-03-10,,21.558332999999998,59.75,-13.155681,-41.774125
2017-03-11,,20.441667000000002,69.25,-13.155681,-41.774125
2017-03-12,,21.2625,62.875,-13.155681,-41.774125
2017-03-13,,22.125,60.833332999999996,-13.155681,-41.774125
2017-03-14,,22.279167,59.916667000000004,-13.155681,-41.774125
2017-03-15,,20.883333,63.75,-13.155681,-41.774125
2017-03-16,,19.520833,74.416667,-13.155681,-41.774125
2017-03-17,,20.775,72.333333,-13.155681,-41.774125
2017-03-18,,22.641667,66.166667,-13.155681,-41.774125
2017-03-19,,22.979167,63.208332999999996,-13.155681,-41.774125
2017-03-20,,22.904167,59.916667000000004,-13.155681,-41.774125
2017-03-21,,23.104167,57.875,-13.155681,-41.774125
2017-03-22,,21.725,71.0,-13.155681,-41.774125
2017-03-23,,21.85,65.75,-13.155681,-41.774125
2017-03-24,,21.404167,65.583333,-13.155681,-41.774125
2017-03-25,,22.65,59.708332999999996,-13.155681,-41.774125
2017-03-26,,23.170833,59.541667000000004,-13.155681,-41.774125
2017-03-27,,23.804167,55.5,-13.155681,-41.774125
2017-03-28,,23.75,57.666667000000004,-13.155681,-41.774125
2017-03-29,,19.833333,84.083333,-13.155681,-41.774125
2017-03-30,,19.045833,91.625,-13.155681,-41.774125
2017-03-31,,19.708333,89.041667,-13.155681,-41.774125
2017-04-01,,18.720833,92.375,-13.155681,-41.774125
2017-04-02,,18.879167000000002,85.958333,-13.155681,-41.774125
2017-04-03,,18.9625,89.833333,-13.155681,-41.774125
