Data Medicao,PRECIPITACAO TOTAL; DIARIO (AUT)(mm),TEMPERATURA MEDIA; DIARIA (AUT)(Â°C),UMIDADE RELATIVA DO AR; MEDIA DIARIA (AUT)(%),Latitude,Longitude
2015-03-22,0.0,23.329167,78.958333,-13.527828,-40.119752
2015-03-23,6.8,23.6625,77.541667,-13.527828,-40.119752
2015-03-24,0.0,23.583333,75.333333,-13.527828,-40.119752
2015-03-25,0.0,23.3,78.791667,-13.527828,-40.119752
2015-03-26,0.0,22.654167,81.0,-13.527828,-40.119752
2015-03-27,0.0,23.420833,77.75,-13.527828,-40.119752
2015-03-28,0.0,23.833333,75.541667,-13.527828,-40.119752
2015-03-29,0.0,23.558332999999998,75.25,-13.527828,-40.119752
2015-03-30,0.0,23.9125,73.375,-13.527828,-40.119752
2015-03-31,0.0,22.929167,75.083333,-13.527828,-40.119752
2015-04-01,0.0,22.55,72.291667,-13.527828,-40.119752
2015-04-02,0.2,23.0125,69.875,-13.527828,-40.119752
2015-04-03,0.0,23.104167,73.916667,-13.527828,-40.119752
2015-04-04,0.0,23.3375,78.0,-13.527828,-40.119752
2015-04-05,0.0,23.725,76.416667,-13.527828,-40.119752
2015-04-06,0.8,24.308332999999998,75.041667,-13.527828,-40.119752
2015-04-07,0.0,24.733333,75.25,-13.527828,-40.119752
2015-04-08,0.2,21.370832999999998,90.666667,-13.527828,-40.119752
2015-04-09,2.0,21.475,85.916667,-13.527828,-40.119752
2015-04-10,0.2,20.058332999999998,89.416667,-13.527828,-40.119752
2015-04-11,1.2,21.425,80.208333,-13.527828,-40.119752
2015-04-12,0.0,22.170833,76.333333,-13.527828,-40.119752
2015-04-13,0.0,22.366667,78.625,-13.527828,-40.119752
2015-04-14,0.4,22.091667,81.458333,-13.527828,-40.119752
2015-04-15,0.0,21.65,80.666667,-13.527828,-40.119752
2015-04-16,0.0,22.3375,80.666667,-13.527828,-40.119752
2015-04-17,15.6,23.266667,79.041667,-13.527828,-40.119752
2015-04-18,0.0,23.079167,79.875,-13.527828,-40.119752
2015-04-19,0.0,23.825,75.958333,-13.527828,-40.119752
2015-04-20,0.0,23.658333,75.666667,-13.527828,-40.119752
2015-04-21,0.0,23.979167,73.666667,-13.527828,-40.119752
2015-04-22,0.0,24.0125,74.25,-13.527828,-40.119752
2015-04-23,0.0,23.9625,75.833333,-13.527828,-40.119752
2015-04-24,1.6,22.145833,87.208333,-13.527828,-40.119752
2015-04-25,17.8,23.175,81.375,-13.527828,-40.119752
2015-04-26,0.0,22.6125,86.375,-13.527828,-40.119752
2015-04-27,15.0,20.654167,89.416667,-13.527828,-40.119752
2015-04-28,2.6,21.191667000000002,86.125,-13.527828,-40.119752
2015-04-29,6.8,21.329167,88.5,-13.527828,-40.119752
2015-04-30,5.8,20.670833,91.666667,-13.527828,-40.119752
2015-05-01,16.0,19.975,91.208333,-13.527828,-40.119752
2015-05-02,0.0,19.804167,90.875,-13.527828,-40.119752
2015-05-03,1.4,20.583333,89.291667,-13.527828,-40.119752
2015-05-04,3.6,21.1625,86.0,-13.527828,-40.119752
2015-05-05,0.2,21.504167000000002,83.041667,-13.527828,-40.119752
2015-05-06,0.2,22.354167,81.458333,-13.527828,-40.119752
2015-05-07,0.0,22.5,79.916667,-13.527828,-40.119752
2015-05-08,0.0,21.9625,82.25,-13.527828,-40.119752
2015-05-09,0.0,20.870832999999998,80.625,-13.527828,-40.119752
2015-05-10,0.4,20.1125,88.583333,-13.527828,-40.119752
2015-05-11,0.2,21.7,79.583333,-13.527828,-40.119752
2015-05-12,0.2,21.7375,82.625,-13.527828,-40.119752
2015-05-13,0.0,22.341667,80.5,-13.527828,-40.119752
2015-05-14,0.0,19.5625,94.708333,-13.527828,-40.119752
2015-05-15,3.0,18.7125,87.875,-13.527828,-40.119752
2015-05-16,0.0,19.183332999999998,85.791667,-13.527828,-40.119752
2015-05-17,6.2,19.945833,87.083333,-13.527828,-40.119752
2015-05-18,2.6,19.125,91.125,-13.527828,-40.119752
2015-05-19,1.4,19.85,83.75,-13.527828,-40.119752
2015-05-20,0.6,19.4125,94.125,-13.527828,-40.119752
2015-05-21,15.6,19.058332999999998,95.541667,-13.527828,-40.119752
2015-05-22,6.8,18.658333,92.875,-13.527828,-40.119752
2015-05-23,4.0,18.4,90.666667,-13.527828,-40.119752
2015-05-24,2.2,19.129167000000002,90.458333,-13.527828,-40.119752
2015-05-25,0.0,20.116667,78.791667,-13.527828,-40.119752
2015-05-26,0.0,20.9625,87.375,-13.527828,-40.119752
2015-05-27,3.0,21.166667,81.0,-13.527828,-40.119752
2015-05-28,0.0,20.1625,81.083333,-13.527828,-40.119752
2015-05-29,0.2,20.304167,79.583333,-13.527828,-40.119752
2015-05-30,0.0,21.608333,78.541667,-13.527828,-40.119752
2015-05-31,0.2,20.6875,87.166667,-13.527828,-40.119752
2015-06-01,1.6,20.708333,85.0,-13.527828,-40.119752
2015-06-02,0.4,20.983333,81.041667,-13.527828,-40.119752
2015-06-03,0.0,19.308332999999998,86.458333,-13.527828,-40.119752
2015-06-04,0.8,19.079167,89.875,-13.527828,-40.119752
2015-06-05,3.6,19.4,93.458333,-13.527828,-40.119752
2015-06-06,7.0,19.3,93.166667,-13.527828,-40.119752
2015-06-07,3.6,19.158333,94.625,-13.527828,-40.119752
2015-06-08,5.8,19.625,89.458333,-13.527828,-40.119752
2015-06-09,4.0,18.9125,95.666667,-13.527828,-40.119752
2015-06-10,18.0,19.483333,95.958333,-13.527828,-40.119752
2015-06-11,9.6,20.441667000000002,82.666667,-13.527828,-40.119752
2015-06-12,0.2,19.566667000000002,79.833333,-13.527828,-40.119752
2015-06-13,0.0,19.491667,88.875,-13.527828,-40.119752
2015-06-14,1.4,19.175,95.0,-13.527828,-40.119752
2015-06-15,10.2,20.875,86.375,-13.527828,-40.119752
2015-06-16,0.2,20.183332999999998,86.125,-13.527828,-40.119752
2015-06-17,0.4,19.766667,83.25,-13.527828,-40.119752
2015-06-18,1.4,19.766667,80.333333,-13.527828,-40.119752
2015-06-19,0.2,19.508333,79.541667,-13.527828,-40.119752
2015-06-20,0.4,19.095833,82.208333,-13.527828,-40.119752
2015-06-21,0.2,17.345833,94.0,-13.527828,-40.119752
2015-06-22,6.0,17.716667,94.291667,-13.527828,-40.119752
2015-06-23,2.8,18.670833,87.958333,-13.527828,-40.119752
2015-06-24,0.2,18.6625,93.25,-13.527828,-40.119752
2015-06-25,4.8,18.033333,93.583333,-13.527828,-40.119752
2015-06-26,7.6,16.354167,96.208333,-13.527828,-40.119752
2015-06-27,6.0,16.291667,97.416667,-13.527828,-40.119752
2015-06-28,7.8,17.1625,96.333333,-13.527828,-40.119752
2015-06-29,4.6,17.5875,96.5,-13.527828,-40.119752
2015-06-30,6.6,18.366667,93.75,-13.527828,-40.119752
2015-07-01,1.2,18.666667,89.041667,-13.527828,-40.119752
2015-07-02,2.4,18.895833,85.75,-13.527828,-40.119752
2015-07-03,0.0,19.229167,83.333333,-13.527828,-40.119752
2015-07-04,0.2,20.291667,82.708333,-13.527828,-40.119752
2015-07-05,0.0,20.954167,80.291667,-13.527828,-40.119752
2015-07-06,1.2,18.320833,94.375,-13.527828,-40.119752
2015-07-07,6.4,17.120832999999998,97.125,-13.527828,-40.119752
2015-07-08,2.8,17.55,95.458333,-13.527828,-40.119752
2015-07-09,0.6,19.333333,89.666667,-13.527828,-40.119752
2015-07-10,0.4,20.154167,87.916667,-13.527828,-40.119752
2015-07-11,2.0,19.508333,92.041667,-13.527828,-40.119752
2015-07-12,2.2,19.416667,84.75,-13.527828,-40.119752
2015-07-13,1.0,,,-13.527828,-40.119752
2015-07-14,0.0,,,-13.527828,-40.119752
2015-07-15,0.0,,,-13.527828,-40.119752
2015-07-16,0.0,,,-13.527828,-40.119752
2015-07-17,,,,-13.527828,-40.119752
2015-07-18,0.0,,,-13.527828,-40.119752
2015-07-19,0.0,,,-13.527828,-40.119752
2015-07-20,1.0,,,-13.527828,-40.119752
2015-07-21,,,,-13.527828,-40.119752
2015-07-22,0.2,,,-13.527828,-40.119752
2015-07-23,0.0,,,-13.527828,-40.119752
2015-07-24,0.4,,,-13.527828,-40.119752
2015-07-25,1.0,,,-13.527828,-40.119752
2015-07-26,0.0,,,-13.527828,-40.119752
2015-07-27,0.0,,,-13.527828,-40.119752
2015-07-28,0.0,,,-13.527828,-40.119752
2015-07-29,0.0,,,-13.527828,-40.119752
2015-07-30,0.4,,,-13.527828,-40.119752
2015-07-31,0.0,,,-13.527828,-40.119752
2015-08-01,0.0,,,-13.527828,-40.119752
2015-08-02,1.4,,,-13.527828,-40.119752
2015-08-03,0.0,,,-13.527828,-40.119752
2015-08-04,0.4,,,-13.527828,-40.119752
2015-08-05,0.0,,,-13.527828,-40.119752
2015-08-06,0.0,,,-13.527828,-40.119752
2015-08-07,0.0,,,-13.527828,-40.119752
2015-08-08,0.0,,,-13.527828,-40.119752
2015-08-09,0.0,,,-13.527828,-40.119752
2015-08-10,0.0,,,-13.527828,-40.119752
2015-08-11,0.0,,,-13.527828,-40.119752
2015-08-12,0.8,,,-13.527828,-40.119752
2015-08-13,,,,-13.527828,-40.119752
2015-08-14,,,,-13.527828,-40.119752
2015-08-15,0.0,,,-13.527828,-40.119752
2015-08-16,0.6,,,-13.527828,-40.119752
2015-08-17,0.0,,,-13.527828,-40.119752
2015-08-18,,,,-13.527828,-40.119752
2015-08-19,0.0,,,-13.527828,-40.119752
2015-08-20,2.6,,,-13.527828,-40.119752
2015-08-21,0.0,,,-13.527828,-40.119752
2015-08-22,0.0,,,-13.527828,-40.119752
2015-08-23,0.0,,,-13.527828,-40.119752
2015-08-24,0.0,,,-13.527828,-40.119752
2015-08-25,0.0,,,-13.527828,-40.119752
2015-08-26,0.0,,,-13.527828,-40.119752
2015-08-27,0.0,,,-13.527828,-40.119752
2015-08-28,0.0,,,-13.527828,-40.119752
2015-08-29,0.0,,,-13.527828,-40.119752
2015-08-30,,,,-13.527828,-40.119752
2015-08-31,0.0,,,-13.527828,-40.119752
2015-09-01,0.0,,,-13.527828,-40.119752
2015-09-02,0.0,,,-13.527828,-40.119752
2015-09-03,0.0,,,-13.527828,-40.119752
2015-09-04,0.0,,,-13.527828,-40.119752
2015-09-05,0.0,,,-13.527828,-40.119752
2015-09-06,0.0,,,-13.527828,-40.119752
2015-09-07,0.0,,,-13.527828,-40.119752
2015-09-08,0.0,,,-13.527828,-40.119752
2015-09-09,0.2,,,-13.527828,-40.119752
2015-09-10,0.0,,,-13.527828,-40.119752
2015-09-11,0.0,,,-13.527828,-40.119752
2015-09-12,0.0,,,-13.527828,-40.119752
2015-09-13,0.0,,,-13.527828,-40.119752
2015-09-14,0.0,,63.166667000000004,-13.527828,-40.119752
2015-09-15,0.0,19.916667,79.166667,-13.527828,-40.119752
2015-09-16,2.2,19.479167,83.083333,-13.527828,-40.119752
2015-09-17,3.6,19.8,81.583333,-13.527828,-40.119752
2015-09-18,0.0,20.141667,76.25,-13.527828,-40.119752
2015-09-19,0.0,19.604167,84.458333,-13.527828,-40.119752
2015-09-20,4.2,18.891667,91.291667,-13.527828,-40.119752
2015-09-21,31.4,19.7875,81.041667,-13.527828,-40.119752
2015-09-22,0.0,19.7875,74.208333,-13.527828,-40.119752
2015-09-23,0.0,20.633333,76.125,-13.527828,-40.119752
2015-09-24,0.2,20.8375,74.666667,-13.527828,-40.119752
2015-09-25,0.0,21.441667000000002,71.25,-13.527828,-40.119752
2015-09-26,0.0,21.095833,74.958333,-13.527828,-40.119752
2015-09-27,0.0,20.608333,76.75,-13.527828,-40.119752
2015-09-28,0.0,21.0,73.25,-13.527828,-40.119752
2015-09-29,0.0,21.25,73.583333,-13.527828,-40.119752
2015-09-30,0.0,21.1125,76.833333,-13.527828,-40.119752
2015-10-01,0.0,21.195833,77.041667,-13.527828,-40.119752
2015-10-02,0.0,20.454167,73.458333,-13.527828,-40.119752
2015-10-03,0.0,20.883333,72.291667,-13.527828,-40.119752
2015-10-04,0.0,21.904167,69.958333,-13.527828,-40.119752
2015-10-05,0.0,21.683332999999998,76.625,-13.527828,-40.119752
2015-10-06,0.0,22.058332999999998,73.958333,-13.527828,-40.119752
2015-10-07,0.8,19.829167,91.375,-13.527828,-40.119752
2015-10-08,5.0,19.945833,79.916667,-13.527828,-40.119752
2015-10-09,0.0,20.466667,74.708333,-13.527828,-40.119752
2015-10-10,0.4,21.008333,77.333333,-13.527828,-40.119752
2015-10-11,1.6,20.658333,75.583333,-13.527828,-40.119752
2015-10-12,2.6,18.958333,84.708333,-13.527828,-40.119752
2015-10-13,2.4,20.75,73.875,-13.527828,-40.119752
2015-10-14,0.0,21.170833,80.666667,-13.527828,-40.119752
2015-10-15,0.0,21.995832999999998,76.5,-13.527828,-40.119752
2015-10-16,0.2,21.595833,75.375,-13.527828,-40.119752
2015-10-17,0.0,21.6625,71.5,-13.527828,-40.119752
2015-10-18,0.0,21.395833,68.916667,-13.527828,-40.119752
2015-10-19,0.0,21.458333,70.416667,-13.527828,-40.119752
2015-10-20,0.0,21.7375,71.708333,-13.527828,-40.119752
2015-10-21,0.0,22.433332999999998,72.166667,-13.527828,-40.119752
2015-10-22,0.0,22.033333,75.5,-13.527828,-40.119752
2015-10-23,0.0,22.5625,74.833333,-13.527828,-40.119752
2015-10-24,0.0,22.229167,75.708333,-13.527828,-40.119752
2015-10-25,0.0,21.704167,76.25,-13.527828,-40.119752
2015-10-26,0.0,22.225,73.375,-13.527828,-40.119752
2015-10-27,0.0,22.2375,76.0,-13.527828,-40.119752
2015-10-28,0.0,22.366667,71.916667,-13.527828,-40.119752
2015-10-29,0.0,22.770833,72.25,-13.527828,-40.119752
2015-10-30,12.4,20.95,86.208333,-13.527828,-40.119752
2015-10-31,0.2,21.391667,75.625,-13.527828,-40.119752
2015-11-01,0.2,20.908333,79.041667,-13.527828,-40.119752
2015-11-02,0.2,21.770833,70.583333,-13.527828,-40.119752
2015-11-03,0.0,22.0875,74.416667,-13.527828,-40.119752
2015-11-04,0.0,22.3875,71.458333,-13.527828,-40.119752
2015-11-05,0.0,22.720833,66.291667,-13.527828,-40.119752
2015-11-06,0.0,23.6625,69.833333,-13.527828,-40.119752
2015-11-07,0.0,23.008333,69.5,-13.527828,-40.119752
2015-11-08,0.0,22.2,67.708333,-13.527828,-40.119752
2015-11-09,4.8,21.316667000000002,75.791667,-13.527828,-40.119752
2015-11-10,0.2,21.775,69.291667,-13.527828,-40.119752
2015-11-11,0.6,22.441667000000002,75.041667,-13.527828,-40.119752
2015-11-12,0.0,23.616667,68.958333,-13.527828,-40.119752
2015-11-13,0.0,23.4375,69.416667,-13.527828,-40.119752
2015-11-14,0.0,24.029167,68.25,-13.527828,-40.119752
2015-11-15,0.0,24.645833,68.916667,-13.527828,-40.119752
2015-11-16,0.0,24.491667,71.041667,-13.527828,-40.119752
2015-11-17,0.0,24.295833,66.25,-13.527828,-40.119752
2015-11-18,0.0,23.958333,65.958333,-13.527828,-40.119752
2015-11-19,0.0,23.816667000000002,65.125,-13.527828,-40.119752
2015-11-20,0.0,24.166667,71.166667,-13.527828,-40.119752
2015-11-21,0.0,24.1,72.375,-13.527828,-40.119752
2015-11-22,0.0,22.666667,77.5,-13.527828,-40.119752
2015-11-23,0.0,24.070833,73.833333,-13.527828,-40.119752
2015-11-24,0.0,24.608333,70.208333,-13.527828,-40.119752
2015-11-25,0.0,26.666666999999997,63.125,-13.527828,-40.119752
2015-11-26,0.0,25.370832999999998,69.25,-13.527828,-40.119752
2015-11-27,6.2,23.095833,84.666667,-13.527828,-40.119752
2015-11-28,0.2,22.429167,82.541667,-13.527828,-40.119752
2015-11-29,0.4,23.8875,74.833333,-13.527828,-40.119752
2015-11-30,0.0,23.508333,69.833333,-13.527828,-40.119752
2015-12-01,0.0,23.8,67.083333,-13.527828,-40.119752
2015-12-02,0.0,23.6625,67.916667,-13.527828,-40.119752
2015-12-03,0.0,24.816667000000002,62.041667000000004,-13.527828,-40.119752
2015-12-04,0.0,24.916667,68.416667,-13.527828,-40.119752
2015-12-05,0.0,25.2875,63.541667000000004,-13.527828,-40.119752
2015-12-06,0.0,24.591667,70.666667,-13.527828,-40.119752
2015-12-07,0.6,24.691667000000002,68.166667,-13.527828,-40.119752
2015-12-08,0.0,24.125,65.333333,-13.527828,-40.119752
2015-12-09,0.0,23.395833,66.083333,-13.527828,-40.119752
2015-12-10,0.0,23.6875,61.333332999999996,-13.527828,-40.119752
2015-12-11,0.0,23.175,64.416667,-13.527828,-40.119752
2015-12-12,0.0,23.616667,68.583333,-13.527828,-40.119752
2015-12-13,0.0,24.275,67.041667,-13.527828,-40.119752
2015-12-14,0.0,22.958333,72.958333,-13.527828,-40.119752
2015-12-15,0.4,22.816667000000002,70.333333,-13.527828,-40.119752
2015-12-16,0.0,23.4375,66.708333,-13.527828,-40.119752
2015-12-17,0.0,23.741667,69.458333,-13.527828,-40.119752
2015-12-18,0.0,23.254167000000002,67.708333,-13.527828,-40.119752
2015-12-19,0.0,22.479167,71.416667,-13.527828,-40.119752
2015-12-20,0.0,23.241667,69.666667,-13.527828,-40.119752
2015-12-21,0.2,22.870832999999998,74.916667,-13.527828,-40.119752
2015-12-22,0.0,22.408333,74.458333,-13.527828,-40.119752
2015-12-23,2.6,22.333333,74.708333,-13.527828,-40.119752
2015-12-24,0.2,22.75,73.166667,-13.527828,-40.119752
2015-12-25,0.2,23.320833,70.75,-13.527828,-40.119752
2015-12-26,0.0,23.5625,69.708333,-13.527828,-40.119752
2015-12-27,0.0,23.5125,69.291667,-13.527828,-40.119752
2015-12-28,0.0,23.083333,73.041667,-13.527828,-40.119752
2015-12-29,0.0,23.070833,75.125,-13.527828,-40.119752
2015-12-30,0.0,23.929167,70.5,-13.527828,-40.119752
2015-12-31,0.0,24.3375,69.583333,-13.527828,-40.119752
2016-01-01,0.0,25.183332999999998,67.5,-13.527828,-40.119752
2016-01-02,0.0,25.2375,61.791667000000004,-13.527828,-40.119752
2016-01-03,0.0,26.0875,64.125,-13.527828,-40.119752
2016-01-04,0.0,23.429167,81.833333,-13.527828,-40.119752
2016-01-05,21.0,22.916667,85.041667,-13.527828,-40.119752
2016-01-06,2.0,21.575,83.083333,-13.527828,-40.119752
2016-01-07,4.2,22.483333,88.041667,-13.527828,-40.119752
2016-01-08,39.2,21.829167,84.291667,-13.527828,-40.119752
2016-01-09,0.8,22.3625,83.833333,-13.527828,-40.119752
2016-01-10,2.6,23.283333,80.333333,-13.527828,-40.119752
2016-01-11,0.0,23.508333,78.541667,-13.527828,-40.119752
2016-01-12,1.0,24.145833,76.875,-13.527828,-40.119752
2016-01-13,0.0,23.520833,77.416667,-13.527828,-40.119752
2016-01-14,0.0,24.5,77.875,-13.527828,-40.119752
2016-01-15,0.0,24.279167,74.583333,-13.527828,-40.119752
2016-01-16,0.0,24.404167,77.041667,-13.527828,-40.119752
2016-01-17,2.6,23.104167,82.958333,-13.527828,-40.119752
2016-01-18,4.0,22.658333,85.291667,-13.527828,-40.119752
2016-01-19,2.2,23.491667,81.083333,-13.527828,-40.119752
2016-01-20,1.8,21.545833,90.75,-13.527828,-40.119752
2016-01-21,47.6,20.454167,94.625,-13.527828,-40.119752
2016-01-22,26.2,21.741667,91.041667,-13.527828,-40.119752
2016-01-23,20.4,22.15,87.75,-13.527828,-40.119752
2016-01-24,3.2,23.208333,86.541667,-13.527828,-40.119752
2016-01-25,0.0,23.583333,83.708333,-13.527828,-40.119752
2016-01-26,0.4,22.529167,82.541667,-13.527828,-40.119752
2016-01-27,0.0,22.591667,83.541667,-13.527828,-40.119752
2016-01-28,13.0,22.9125,80.333333,-13.527828,-40.119752
2016-01-29,0.8,22.9125,75.458333,-13.527828,-40.119752
2016-01-30,0.0,22.383333,76.541667,-13.527828,-40.119752
2016-01-31,4.2,21.795833,81.916667,-13.527828,-40.119752
2016-02-01,0.6,22.629167000000002,81.75,-13.527828,-40.119752
2016-02-02,0.0,22.629167000000002,75.666667,-13.527828,-40.119752
2016-02-03,0.0,21.7125,83.125,-13.527828,-40.119752
2016-02-04,0.0,22.525,81.208333,-13.527828,-40.119752
2016-02-05,1.0,23.204167,79.291667,-13.527828,-40.119752
2016-02-06,0.6,23.033333,76.083333,-13.527828,-40.119752
2016-02-07,0.0,22.570833,77.25,-13.527828,-40.119752
2016-02-08,0.2,22.733333,75.541667,-13.527828,-40.119752
2016-02-09,0.0,22.404167,75.791667,-13.527828,-40.119752
2016-02-10,0.0,23.220833,72.291667,-13.527828,-40.119752
2016-02-11,0.2,23.695833,74.0,-13.527828,-40.119752
2016-02-12,0.0,24.358333,75.166667,-13.527828,-40.119752
2016-02-13,0.0,23.025,77.583333,-13.527828,-40.119752
2016-02-14,0.0,23.804167,74.958333,-13.527828,-40.119752
2016-02-15,0.0,23.970833,71.375,-13.527828,-40.119752
2016-02-16,0.0,23.958333,71.708333,-13.527828,-40.119752
2016-02-17,0.2,23.008333,70.0,-13.527828,-40.119752
2016-02-18,0.0,23.0125,74.541667,-13.527828,-40.119752
2016-02-19,0.0,21.495832999999998,86.375,-13.527828,-40.119752
2016-02-20,12.4,21.95,84.208333,-13.527828,-40.119752
2016-02-21,0.2,22.75,79.791667,-13.527828,-40.119752
2016-02-22,0.8,23.041667,77.166667,-13.527828,-40.119752
2016-02-23,1.0,22.616667,80.958333,-13.527828,-40.119752
2016-02-24,0.4,22.954167,76.5,-13.527828,-40.119752
2016-02-25,0.0,22.645833,76.166667,-13.527828,-40.119752
2016-02-26,0.2,23.0875,75.916667,-13.527828,-40.119752
2016-02-27,0.6,23.825,75.541667,-13.527828,-40.119752
2016-02-28,0.2,23.366667,75.083333,-13.527828,-40.119752
2016-02-29,0.0,23.904167,74.041667,-13.527828,-40.119752
2016-03-01,0.0,23.620832999999998,74.833333,-13.527828,-40.119752
2016-03-02,0.2,22.983333,75.666667,-13.527828,-40.119752
2016-03-03,0.2,23.425,72.666667,-13.527828,-40.119752
2016-03-04,0.0,23.954167,74.041667,-13.527828,-40.119752
2016-03-05,0.0,23.720833,79.083333,-13.527828,-40.119752
2016-03-06,0.4,24.0875,74.291667,-13.527828,-40.119752
2016-03-07,0.0,23.204167,75.541667,-13.527828,-40.119752
2016-03-08,0.2,23.195833,73.666667,-13.527828,-40.119752
