,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2015/04/06 16:21:00,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,4,0.4,0.9,-12.988,-41.11600000000001,,PARNA DA CHAPADA DA DIAMANTINA
1,2015/04/17 16:09:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,8,0.1,0.8,-13.3891,-41.317609999999995,,PARNA DA CHAPADA DA DIAMANTINA
2,2015/04/03 17:13:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,10,0.0,0.9,-13.00803,-41.1365,,PARNA DA CHAPADA DA DIAMANTINA
3,2015/04/06 16:16:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,4,0.4,0.9,-12.983039999999999,-41.11522,,PARNA DA CHAPADA DA DIAMANTINA
