,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2018/02/14 00:41:48,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,0.8,-12.738100051879899,-41.5092010498047,,PARNA DA CHAPADA DA DIAMANTINA
1,2018/02/15 15:54:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,0,0.5,0.8,-12.39858,-41.550979999999996,,PARNA DA CHAPADA DA DIAMANTINA
2,2018/02/14 16:12:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,0,0.0,0.8,-13.00033,-41.13937,,PARNA DA CHAPADA DA DIAMANTINA
3,2018/02/14 00:41:48,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,0.8,-12.7356996536255,-41.499198913574205,,PARNA DA CHAPADA DA DIAMANTINA
4,2018/02/21 15:42:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.1,1.0,-12.876719999999999,-41.43600000000001,,PARNA DA CHAPADA DA DIAMANTINA
5,2018/02/21 21:57:32,NOAA-18,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,0.8,-13.3408,-41.2747,,PARNA DA CHAPADA DA DIAMANTINA
6,2018/02/21 21:27:21,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,0,0.1,1.0,-12.8905,-41.4488,,PARNA DA CHAPADA DA DIAMANTINA
7,2018/02/24 03:54:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.79289,-41.48109,,PARNA DA CHAPADA DA DIAMANTINA
8,2018/02/24 03:54:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.79228,-41.48483,,PARNA DA CHAPADA DA DIAMANTINA
9,2018/02/21 21:57:32,NOAA-18,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,0.8,-13.3385,-41.257,,PARNA DA CHAPADA DA DIAMANTINA
10,2018/02/22 04:30:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8833,-41.44685,,PARNA DA CHAPADA DA DIAMANTINA
11,2018/02/20 16:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.85478,-41.447829999999996,,PARNA DA CHAPADA DA DIAMANTINA
