,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2019/06/20 23:18:46,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,34,0.0,1.0,-13.108791,-41.461979,,PARNA DA CHAPADA DA DIAMANTINA
1,2019/06/22 03:45:59,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,36,0.0,1.0,-13.10438,-41.42633,,PARNA DA CHAPADA DA DIAMANTINA
2,2019/06/22 03:45:59,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,36,0.0,1.0,-13.100810000000001,-41.42566,,PARNA DA CHAPADA DA DIAMANTINA
3,2019/06/21 00:04:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-13.1,-41.4,,PARNA DA CHAPADA DA DIAMANTINA
4,2019/06/04 16:06:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,17,0.0,0.7,-13.2436,-41.33295,4.4,PARNA DA CHAPADA DA DIAMANTINA
5,2019/06/06 03:45:45,NOAA-20,Brasil,BAHIA,IBICOARA,Caatinga,20,0.0,0.8,-13.341829999999998,-41.32333,,PARNA DA CHAPADA DA DIAMANTINA
6,2019/06/21 03:18:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-13.10184,-41.428290000000004,3.0,PARNA DA CHAPADA DA DIAMANTINA
7,2019/06/21 03:18:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-13.10581,-41.42494,3.0,PARNA DA CHAPADA DA DIAMANTINA
8,2019/06/20 23:54:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,34,0.0,1.0,-13.1,-41.4,,PARNA DA CHAPADA DA DIAMANTINA
9,2019/06/20 23:14:04,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,34,0.0,1.0,-13.1,-41.4,,PARNA DA CHAPADA DA DIAMANTINA
10,2019/06/20 22:44:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,34,0.0,1.0,-13.09,-41.41,,PARNA DA CHAPADA DA DIAMANTINA
11,2019/06/21 17:34:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,34,0.0,1.0,-13.0,-41.55,,PARNA DA CHAPADA DA DIAMANTINA
