,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2020/01/15 03:18:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,0.1,-13.228629999999999,-41.357,1.0,PARNA DA CHAPADA DA DIAMANTINA
1,2020/01/12 01:10:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,0.0,-13.228,-41.363,7.5,PARNA DA CHAPADA DA DIAMANTINA
2,2020/01/14 13:30:00,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,0.1,-13.097999999999999,-41.418,20.5,PARNA DA CHAPADA DA DIAMANTINA
3,2020/01/12 03:21:57,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,0.0,-13.224920000000001,-41.35992,,PARNA DA CHAPADA DA DIAMANTINA
4,2020/01/15 03:18:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,0.1,-13.22775,-41.36128,1.4,PARNA DA CHAPADA DA DIAMANTINA
5,2020/01/13 03:54:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,7,0.0,0.1,-13.39265,-41.33229,0.5,PARNA DA CHAPADA DA DIAMANTINA
6,2020/01/14 16:06:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,8,0.1,0.7,-13.345020000000002,-41.3251,3.0,PARNA DA CHAPADA DA DIAMANTINA
7,2020/01/12 01:10:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,0.2,-13.227,-41.352,6.7,PARNA DA CHAPADA DA DIAMANTINA
8,2020/01/16 16:14:27,NOAA-20,Brasil,BAHIA,ITAETE,Caatinga,10,0.0,0.7,-13.149000000000001,-41.04956,,PARNA DA CHAPADA DA DIAMANTINA
9,2020/01/13 03:54:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,7,0.0,0.1,-13.39603,-41.33287,2.9,PARNA DA CHAPADA DA DIAMANTINA
10,2020/01/14 16:52:16,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,0.1,-13.10368,-41.419940000000004,,PARNA DA CHAPADA DA DIAMANTINA
11,2020/01/20 04:10:28,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,0.4,-13.242270000000001,-41.33232,,PARNA DA CHAPADA DA DIAMANTINA
12,2020/01/15 03:18:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,0.1,-13.22665,-41.355270000000004,0.7,PARNA DA CHAPADA DA DIAMANTINA
13,2020/01/15 03:18:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,0.1,-13.2258,-41.359609999999996,0.7,PARNA DA CHAPADA DA DIAMANTINA
14,2020/01/13 16:24:00,NPP-375,Brasil,BAHIA,IRAQUARA,Caatinga,7,0.0,0.1,-12.36835,-41.47099,6.0,PARNA DA CHAPADA DA DIAMANTINA
15,2020/01/15 04:05:09,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,0.1,-13.22666,-41.355709999999995,,PARNA DA CHAPADA DA DIAMANTINA
16,2020/01/12 04:12:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,0.0,-13.2268,-41.35857,2.0,PARNA DA CHAPADA DA DIAMANTINA
17,2020/01/15 04:05:09,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,0.1,-13.2261,-41.35944,,PARNA DA CHAPADA DA DIAMANTINA
18,2020/01/13 03:04:02,NOAA-20,Brasil,BAHIA,IBICOARA,Caatinga,7,0.0,0.1,-13.393889999999999,-41.336290000000005,,PARNA DA CHAPADA DA DIAMANTINA
19,2020/01/13 16:24:00,NPP-375,Brasil,BAHIA,IRAQUARA,Caatinga,7,0.0,0.2,-12.36942,-41.470209999999994,4.9,PARNA DA CHAPADA DA DIAMANTINA
20,2020/01/12 03:21:57,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,0.0,-13.225579999999999,-41.356559999999995,,PARNA DA CHAPADA DA DIAMANTINA
