,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2017/10/11 22:38:02,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,-999.0,-13.1089,-41.4342,,PARNA DA CHAPADA DA DIAMANTINA
1,2017/10/27 01:09:00,TERRA_M-M,Brasil,BAHIA,IBICOARA,Caatinga,0,0.4,1.0,-13.255,-41.192,,PARNA DA CHAPADA DA DIAMANTINA
2,2017/10/29 16:43:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,0,0.0,1.0,-12.95203,-41.203759999999996,,PARNA DA CHAPADA DA DIAMANTINA
3,2017/10/25 16:17:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,0,0.0,1.0,-13.230620000000002,-41.176790000000004,,PARNA DA CHAPADA DA DIAMANTINA
4,2017/10/25 16:17:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,1.0,-13.2422,-41.18587,,PARNA DA CHAPADA DA DIAMANTINA
5,2017/10/26 23:04:06,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,0,0.2,1.0,-13.24,-41.16,,PARNA DA CHAPADA DA DIAMANTINA
6,2017/10/26 15:59:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,0,0.3,1.0,-13.24959,-41.18776,,PARNA DA CHAPADA DA DIAMANTINA
7,2017/10/25 19:01:36,GOES-13,Brasil,BAHIA,ITAETE,Caatinga,0,0.0,1.0,-13.25,-41.16,,PARNA DA CHAPADA DA DIAMANTINA
8,2017/10/25 16:38:00,AQUA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,1.0,-13.244000000000002,-41.183,,PARNA DA CHAPADA DA DIAMANTINA
9,2017/10/27 01:09:00,TERRA_M-M,Brasil,BAHIA,IBICOARA,Caatinga,0,0.4,1.0,-13.265,-41.19,,PARNA DA CHAPADA DA DIAMANTINA
10,2017/10/11 20:34:06,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.06,-41.4,,PARNA DA CHAPADA DA DIAMANTINA
11,2017/10/27 00:17:29,METOP-B,Brasil,BAHIA,ITAETE,Caatinga,0,0.4,1.0,-13.253299713134801,-41.1661987304688,,PARNA DA CHAPADA DA DIAMANTINA
12,2017/10/27 00:17:37,METOP-B,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,1.0,-12.781399726867699,-41.2653007507324,,PARNA DA CHAPADA DA DIAMANTINA
13,2017/10/29 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.1,1.0,-12.97938,-41.46797,,PARNA DA CHAPADA DA DIAMANTINA
14,2017/10/13 23:46:38,METOP-B,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,1.0,-13.327699661254899,-41.2733001708984,,PARNA DA CHAPADA DA DIAMANTINA
15,2017/10/26 23:19:07,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,0,0.2,1.0,-13.24,-41.16,,PARNA DA CHAPADA DA DIAMANTINA
16,2017/10/03 21:55:32,NOAA-15,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,1.0,-12.8017,-41.2931,,PARNA DA CHAPADA DA DIAMANTINA
17,2017/10/25 18:32:46,NOAA-19,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,1.0,-13.2482,-41.1984,,PARNA DA CHAPADA DA DIAMANTINA
18,2017/10/27 17:19:07,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,0,0.4,1.0,-13.24,-41.2,,PARNA DA CHAPADA DA DIAMANTINA
19,2017/10/03 16:30:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,1.0,-12.89664,-41.316959999999995,,PARNA DA CHAPADA DA DIAMANTINA
