,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2015/01/19 04:28:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,0.8,-12.99244,-41.41659,,PARNA DA CHAPADA DA DIAMANTINA
1,2015/01/20 16:43:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.966289999999999,-41.434459999999994,,PARNA DA CHAPADA DA DIAMANTINA
2,2015/01/19 16:51:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.99,-41.438,,PARNA DA CHAPADA DA DIAMANTINA
3,2015/01/22 16:05:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.6,1.0,-12.9574,-41.43455,,PARNA DA CHAPADA DA DIAMANTINA
4,2015/01/20 16:43:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.96002,-41.42109,,PARNA DA CHAPADA DA DIAMANTINA
5,2015/01/19 19:45:00,MSG-03,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.99,-41.47,,PARNA DA CHAPADA DA DIAMANTINA
6,2015/01/19 17:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.98173,-41.4417,,PARNA DA CHAPADA DA DIAMANTINA
7,2015/01/20 17:45:00,GOES-13,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.97,-41.44,,PARNA DA CHAPADA DA DIAMANTINA
8,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.98167,-41.41516,,PARNA DA CHAPADA DA DIAMANTINA
9,2015/01/19 20:05:49,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.888,-41.45399999999999,,PARNA DA CHAPADA DA DIAMANTINA
10,2015/01/22 16:05:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.5,1.0,-12.94845,-41.42906,,PARNA DA CHAPADA DA DIAMANTINA
11,2015/01/20 16:43:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.9785,-41.41281,,PARNA DA CHAPADA DA DIAMANTINA
12,2015/01/19 20:00:00,GOES-13,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.97,-41.41,,PARNA DA CHAPADA DA DIAMANTINA
13,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.965060000000001,-41.43417,,PARNA DA CHAPADA DA DIAMANTINA
14,2015/01/19 17:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.98701,-41.44079,,PARNA DA CHAPADA DA DIAMANTINA
15,2015/01/20 19:54:20,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.932,-41.483999999999995,,PARNA DA CHAPADA DA DIAMANTINA
16,2015/01/19 18:00:00,MSG-03,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.96,-41.47,,PARNA DA CHAPADA DA DIAMANTINA
17,2015/01/19 16:51:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.975,-41.423,,PARNA DA CHAPADA DA DIAMANTINA
18,2015/01/19 16:51:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-13.002,-41.435,,PARNA DA CHAPADA DA DIAMANTINA
19,2015/01/20 16:43:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.98123,-41.452009999999994,,PARNA DA CHAPADA DA DIAMANTINA
20,2015/01/20 19:54:20,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.917,-41.455,,PARNA DA CHAPADA DA DIAMANTINA
21,2015/01/22 16:05:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.5,1.0,-12.95246,-41.4282,,PARNA DA CHAPADA DA DIAMANTINA
22,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.96671,-41.44531,,PARNA DA CHAPADA DA DIAMANTINA
23,2015/01/21 16:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,2.6,1.0,-12.95693,-41.459140000000005,,PARNA DA CHAPADA DA DIAMANTINA
24,2015/01/22 16:05:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.7,0.9,-13.00469,-41.48038,,PARNA DA CHAPADA DA DIAMANTINA
25,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.96672,-41.42361,,PARNA DA CHAPADA DA DIAMANTINA
26,2015/01/29 17:30:00,GOES-13,Brasil,BAHIA,ANDARAI,Caatinga,3,0.0,0.7,-12.74,-41.34,,PARNA DA CHAPADA DA DIAMANTINA
27,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.96782,-41.43824,,PARNA DA CHAPADA DA DIAMANTINA
28,2015/01/20 16:43:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.97816,-41.45731,,PARNA DA CHAPADA DA DIAMANTINA
29,2015/01/20 19:54:20,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.913,-41.433,,PARNA DA CHAPADA DA DIAMANTINA
30,2015/01/19 17:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.97285,-41.42369,,PARNA DA CHAPADA DA DIAMANTINA
31,2015/01/19 20:05:49,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.890999999999998,-41.47,,PARNA DA CHAPADA DA DIAMANTINA
32,2015/01/19 16:51:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.978,-41.44,,PARNA DA CHAPADA DA DIAMANTINA
33,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,0.9,-12.99274,-41.4097,,PARNA DA CHAPADA DA DIAMANTINA
34,2015/01/19 18:00:00,GOES-13,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,0.9,-12.97,-41.38,,PARNA DA CHAPADA DA DIAMANTINA
35,2015/01/21 16:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,2.7,1.0,-12.97993,-41.408359999999995,,PARNA DA CHAPADA DA DIAMANTINA
36,2015/01/20 16:43:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.96548,-41.42973,,PARNA DA CHAPADA DA DIAMANTINA
37,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.97114,-41.438790000000004,,PARNA DA CHAPADA DA DIAMANTINA
38,2015/01/19 17:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.99174,-41.437,,PARNA DA CHAPADA DA DIAMANTINA
39,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.97279,-41.44993,,PARNA DA CHAPADA DA DIAMANTINA
40,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.9706,-41.420609999999996,,PARNA DA CHAPADA DA DIAMANTINA
41,2015/01/21 16:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,2.7,1.0,-12.98378,-41.41138,,PARNA DA CHAPADA DA DIAMANTINA
42,2015/01/20 21:00:00,GOES-13,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.97,-41.44,,PARNA DA CHAPADA DA DIAMANTINA
43,2015/01/19 17:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.9804,-41.4347,,PARNA DA CHAPADA DA DIAMANTINA
44,2015/01/20 16:43:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.96781,-41.420120000000004,,PARNA DA CHAPADA DA DIAMANTINA
45,2015/01/19 17:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.996319999999999,-41.43241,,PARNA DA CHAPADA DA DIAMANTINA
46,2015/01/19 20:05:49,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.884,-41.437,,PARNA DA CHAPADA DA DIAMANTINA
47,2015/01/17 15:59:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.7,-13.26097,-41.31669,,PARNA DA CHAPADA DA DIAMANTINA
48,2015/01/21 16:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,2.6,0.9,-12.957460000000001,-41.462709999999994,,PARNA DA CHAPADA DA DIAMANTINA
49,2015/01/25 00:57:00,TERRA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,2,0.2,0.9,-12.79,-41.373000000000005,,PARNA DA CHAPADA DA DIAMANTINA
50,2015/01/19 04:28:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.99095,-41.42722,,PARNA DA CHAPADA DA DIAMANTINA
51,2015/01/19 16:51:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.998,-41.446000000000005,,PARNA DA CHAPADA DA DIAMANTINA
52,2015/01/21 16:39:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,6,2.7,0.8,-12.962,-41.466,,PARNA DA CHAPADA DA DIAMANTINA
53,2015/01/20 19:54:20,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,0.9,-12.922,-41.486999999999995,,PARNA DA CHAPADA DA DIAMANTINA
54,2015/01/19 20:05:50,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.868,-41.458999999999996,,PARNA DA CHAPADA DA DIAMANTINA
55,2015/01/19 17:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.973889999999999,-41.42917,,PARNA DA CHAPADA DA DIAMANTINA
56,2015/01/19 14:30:00,MSG-03,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.96,-41.47,,PARNA DA CHAPADA DA DIAMANTINA
57,2015/01/23 15:46:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,10,0.3,0.6,-13.39139,-41.19677,,PARNA DA CHAPADA DA DIAMANTINA
58,2015/01/21 16:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,2.5,1.0,-12.95547,-41.42672,,PARNA DA CHAPADA DA DIAMANTINA
59,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.968919999999999,-41.45292,,PARNA DA CHAPADA DA DIAMANTINA
60,2015/01/20 19:54:20,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.922,-41.431000000000004,,PARNA DA CHAPADA DA DIAMANTINA
61,2015/01/23 15:46:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,11,0.3,0.6,-13.390989999999999,-41.19334,,PARNA DA CHAPADA DA DIAMANTINA
62,2015/01/20 19:54:20,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.915,-41.443999999999996,,PARNA DA CHAPADA DA DIAMANTINA
63,2015/01/22 16:05:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.5,1.0,-12.952919999999999,-41.43177,,PARNA DA CHAPADA DA DIAMANTINA
64,2015/01/20 19:54:20,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,0.7,-12.934000000000001,-41.495,,PARNA DA CHAPADA DA DIAMANTINA
65,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.97004,-41.42416,,PARNA DA CHAPADA DA DIAMANTINA
66,2015/01/20 19:00:00,GOES-13,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.97,-41.41,,PARNA DA CHAPADA DA DIAMANTINA
67,2015/01/19 04:28:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,0.9,-12.988439999999999,-41.41637,,PARNA DA CHAPADA DA DIAMANTINA
68,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.96837,-41.434709999999995,,PARNA DA CHAPADA DA DIAMANTINA
69,2015/01/19 17:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.992280000000001,-41.439840000000004,,PARNA DA CHAPADA DA DIAMANTINA
70,2015/01/21 16:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.1,0.7,-13.259910000000001,-41.31919,,PARNA DA CHAPADA DA DIAMANTINA
71,2015/01/20 19:54:20,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,0.8,-12.924000000000001,-41.497,,PARNA DA CHAPADA DA DIAMANTINA
72,2015/01/20 04:09:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.98499,-41.4157,,PARNA DA CHAPADA DA DIAMANTINA
