,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2016/11/27 16:43:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,7,0.0,0.9,-12.98072,-41.15351,,PARNA DA CHAPADA DA DIAMANTINA
1,2016/11/07 16:18:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,20,0.0,1.0,-12.62785,-41.314040000000006,,PARNA DA CHAPADA DA DIAMANTINA
2,2016/11/27 04:09:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,7,0.0,1.0,-12.623510000000001,-41.294959999999996,,PARNA DA CHAPADA DA DIAMANTINA
3,2016/11/25 15:40:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,5,0.0,0.9,-13.023610000000001,-41.131209999999996,,PARNA DA CHAPADA DA DIAMANTINA
4,2016/11/24 15:59:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,4,0.0,0.3,-13.14021,-41.128170000000004,,PARNA DA CHAPADA DA DIAMANTINA
5,2016/11/28 16:24:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,8,0.0,0.7,-13.21381,-41.1813,,PARNA DA CHAPADA DA DIAMANTINA
6,2016/11/24 15:59:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,4,0.0,0.3,-13.13889,-41.13086,,PARNA DA CHAPADA DA DIAMANTINA
