,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2018/03/03 18:54:48,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,0.7,-12.8241,-41.494,,PARNA DA CHAPADA DA DIAMANTINA
1,2018/03/04 03:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.83494,-41.50143,,PARNA DA CHAPADA DA DIAMANTINA
2,2018/03/05 17:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.8417,-41.46714,,PARNA DA CHAPADA DA DIAMANTINA
3,2018/03/04 18:43:14,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8138,-41.4902,,PARNA DA CHAPADA DA DIAMANTINA
4,2018/03/05 17:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.9,1.0,-12.84906,-41.47569,,PARNA DA CHAPADA DA DIAMANTINA
5,2018/03/04 04:10:00,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.833,-41.486999999999995,10.3,PARNA DA CHAPADA DA DIAMANTINA
6,2018/03/05 17:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.84348,-41.47622,,PARNA DA CHAPADA DA DIAMANTINA
7,2018/03/04 15:36:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.81357,-41.472809999999996,,PARNA DA CHAPADA DA DIAMANTINA
8,2018/03/04 01:05:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.821,-41.481,12.8,PARNA DA CHAPADA DA DIAMANTINA
9,2018/03/05 18:31:38,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,1.0,0.8,-12.8523,-41.4985,,PARNA DA CHAPADA DA DIAMANTINA
10,2018/03/03 18:54:48,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8114,-41.4795,,PARNA DA CHAPADA DA DIAMANTINA
11,2018/03/01 15:55:00,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,1.0,-12.807,-41.363,75.1,PARNA DA CHAPADA DA DIAMANTINA
12,2018/03/03 18:54:48,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8211,-41.477,,PARNA DA CHAPADA DA DIAMANTINA
