,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2017/06/15 22:02:26,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0298,-41.4498,,PARNA DA CHAPADA DA DIAMANTINA
1,2017/06/17 21:55:49,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0604,-41.474,,PARNA DA CHAPADA DA DIAMANTINA
2,2017/06/16 04:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.02425,-41.43217,,PARNA DA CHAPADA DA DIAMANTINA
3,2017/06/17 21:39:06,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0512,-41.461999999999996,,PARNA DA CHAPADA DA DIAMANTINA
4,2017/06/17 21:39:06,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0498,-41.4528,,PARNA DA CHAPADA DA DIAMANTINA
5,2017/06/18 00:28:32,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0322999954224,-41.4084014892578,,PARNA DA CHAPADA DA DIAMANTINA
6,2017/06/17 21:39:06,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0484,-41.4436,,PARNA DA CHAPADA DA DIAMANTINA
7,2017/06/18 04:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.037139999999999,-41.41988,,PARNA DA CHAPADA DA DIAMANTINA
8,2017/06/17 21:55:49,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0538,-41.4424,,PARNA DA CHAPADA DA DIAMANTINA
9,2017/06/02 04:02:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.051919999999999,-41.45145,,PARNA DA CHAPADA DA DIAMANTINA
10,2017/06/17 21:55:49,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0699,-41.4712,,PARNA DA CHAPADA DA DIAMANTINA
11,2017/06/16 04:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0238,-41.43577,,PARNA DA CHAPADA DA DIAMANTINA
12,2017/06/17 21:55:49,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0634,-41.4396,,PARNA DA CHAPADA DA DIAMANTINA
