,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2019/01/24 21:04:09,GOES-16,Brasil,BAHIA,LENCOIS,Caatinga,13,0.0,0.7,-12.43,-41.28,,PARNA DA CHAPADA DA DIAMANTINA
1,2019/01/03 04:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.6,-13.274270000000001,-41.330290000000005,1.0,PARNA DA CHAPADA DA DIAMANTINA
2,2019/01/17 04:10:23,NOAA-20,Brasil,BAHIA,LENCOIS,Caatinga,6,0.0,0.6,-12.4305,-41.29569,,PARNA DA CHAPADA DA DIAMANTINA
3,2019/01/17 04:10:23,NOAA-20,Brasil,BAHIA,LENCOIS,Caatinga,6,0.0,0.6,-12.4269,-41.29514,,PARNA DA CHAPADA DA DIAMANTINA
4,2019/01/02 16:20:54,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.5,-13.275129999999999,-41.338029999999996,,PARNA DA CHAPADA DA DIAMANTINA
5,2019/01/31 16:36:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,11,0.0,1.0,-12.3968,-41.41827,6.4,PARNA DA CHAPADA DA DIAMANTINA
6,2019/01/26 03:54:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,0.6,-13.269039999999999,-41.34967,0.5,PARNA DA CHAPADA DA DIAMANTINA
7,2019/01/02 16:20:54,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.4,-13.2719,-41.33808,,PARNA DA CHAPADA DA DIAMANTINA
8,2019/01/02 16:25:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.6,-13.274000000000001,-41.335,12.3,PARNA DA CHAPADA DA DIAMANTINA
9,2019/01/02 16:20:54,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.5,-13.27544,-41.337509999999995,,PARNA DA CHAPADA DA DIAMANTINA
