,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2016/12/01 21:25:26,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,11,0.0,1.0,-13.062999999999999,-41.438,,PARNA DA CHAPADA DA DIAMANTINA
1,2016/12/03 03:56:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,13,0.0,0.7,-13.34997,-41.218309999999995,,PARNA DA CHAPADA DA DIAMANTINA
2,2016/12/01 17:08:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,11,0.0,0.7,-12.96631,-41.19321,,PARNA DA CHAPADA DA DIAMANTINA
3,2016/12/22 00:09:00,METOP-B,Brasil,BAHIA,LENCOIS,Caatinga,9,0.0,0.9,-12.4322004318237,-41.39870071411129,,PARNA DA CHAPADA DA DIAMANTINA
4,2016/12/01 21:25:26,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,11,0.0,0.9,-13.062000000000001,-41.43,,PARNA DA CHAPADA DA DIAMANTINA
5,2016/12/15 16:05:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,3,0.0,0.6,-13.1146,-41.14972,,PARNA DA CHAPADA DA DIAMANTINA
