,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2016/09/09 03:50:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.02416,-41.482409999999994,,PARNA DA CHAPADA DA DIAMANTINA
1,2016/09/14 16:30:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,15,0.0,1.0,-13.131029999999999,-41.06984,,PARNA DA CHAPADA DA DIAMANTINA
2,2016/09/09 16:56:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.027999999999999,-41.479,,PARNA DA CHAPADA DA DIAMANTINA
3,2016/09/20 03:44:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,12,0.0,1.0,-12.776869999999999,-41.25573,,PARNA DA CHAPADA DA DIAMANTINA
4,2016/09/15 16:11:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,18,0.0,1.0,-13.243870000000001,-41.34474,,PARNA DA CHAPADA DA DIAMANTINA
5,2016/09/19 16:36:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,16,0.0,1.0,-12.885769999999999,-41.23462,,PARNA DA CHAPADA DA DIAMANTINA
6,2016/09/16 21:01:42,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,19,0.4,1.0,-12.642999999999999,-41.29600000000001,,PARNA DA CHAPADA DA DIAMANTINA
7,2016/09/25 01:39:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,25,3.0,1.0,-13.273,-41.358999999999995,,PARNA DA CHAPADA DA DIAMANTINA
8,2016/09/21 15:59:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,23,0.0,1.0,-12.84015,-41.3442,,PARNA DA CHAPADA DA DIAMANTINA
9,2016/09/20 03:44:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,12,0.0,1.0,-12.77294,-41.25497,,PARNA DA CHAPADA DA DIAMANTINA
10,2016/09/21 03:25:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,12,0.0,1.0,-12.77187,-41.24668,,PARNA DA CHAPADA DA DIAMANTINA
11,2016/09/16 21:01:40,NOAA-18,Brasil,BAHIA,NOVA REDENCAO,Caatinga,10,0.0,1.0,-12.808,-41.258,,PARNA DA CHAPADA DA DIAMANTINA
12,2016/09/19 16:36:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,15,0.0,1.0,-12.88187,-41.235240000000005,,PARNA DA CHAPADA DA DIAMANTINA
13,2016/09/08 20:53:48,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,10,0.0,1.0,-12.769,-41.284,,PARNA DA CHAPADA DA DIAMANTINA
14,2016/09/09 03:50:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.02052,-41.481770000000004,,PARNA DA CHAPADA DA DIAMANTINA
15,2016/09/22 03:06:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,13,1.6,1.0,-12.77207,-41.24899,,PARNA DA CHAPADA DA DIAMANTINA
16,2016/09/13 21:36:31,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,9,0.0,1.0,-12.822000000000001,-41.269,,PARNA DA CHAPADA DA DIAMANTINA
17,2016/09/19 16:36:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,22,0.0,1.0,-12.68165,-41.63554,,PARNA DA CHAPADA DA DIAMANTINA
18,2016/09/25 16:56:00,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,8,0.4,1.0,-13.13,-41.065,,PARNA DA CHAPADA DA DIAMANTINA
19,2016/09/12 17:07:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,13,0.0,1.0,-13.125779999999999,-41.07312,,PARNA DA CHAPADA DA DIAMANTINA
20,2016/09/17 20:50:09,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,0,0.0,1.0,-12.444,-41.592,,PARNA DA CHAPADA DA DIAMANTINA
21,2016/09/25 16:24:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,8,0.6,1.0,-13.124889999999999,-41.07221,,PARNA DA CHAPADA DA DIAMANTINA
22,2016/09/20 04:23:00,AQUA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,12,0.0,1.0,-12.775,-41.248000000000005,,PARNA DA CHAPADA DA DIAMANTINA
23,2016/09/17 20:50:06,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,20,0.0,1.0,-12.634,-41.313,,PARNA DA CHAPADA DA DIAMANTINA
24,2016/09/08 20:53:44,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,11,0.0,1.0,-13.045,-41.522,,PARNA DA CHAPADA DA DIAMANTINA
