,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2019/04/08 16:20:52,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,12,0.1,0.2,-13.25898,-41.32145,,PARNA DA CHAPADA DA DIAMANTINA
1,2019/04/12 16:00:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,0.2,-13.36106,-41.18865,4.7,PARNA DA CHAPADA DA DIAMANTINA
2,2019/04/18 16:33:38,NOAA-20,Brasil,BAHIA,IRAMAIA,Caatinga,3,1.9,0.3,-13.34206,-41.12657,,PARNA DA CHAPADA DA DIAMANTINA
3,2019/04/06 16:12:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,10,0.0,0.7,-13.259,-41.39501,2.5,PARNA DA CHAPADA DA DIAMANTINA
4,2019/04/18 16:33:38,NOAA-20,Brasil,BAHIA,IBICOARA,Caatinga,3,1.6,0.4,-13.359129999999999,-41.17309,,PARNA DA CHAPADA DA DIAMANTINA
5,2019/04/18 16:33:38,NOAA-20,Brasil,BAHIA,IBICOARA,Caatinga,3,1.9,0.3,-13.343620000000001,-41.13543,,PARNA DA CHAPADA DA DIAMANTINA
6,2019/04/27 03:48:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,0.8,-13.09313,-41.42876,1.9,PARNA DA CHAPADA DA DIAMANTINA
7,2019/04/18 16:33:38,NOAA-20,Brasil,BAHIA,IBICOARA,Caatinga,3,1.6,0.4,-13.359910000000001,-41.17753,,PARNA DA CHAPADA DA DIAMANTINA
8,2019/04/26 02:34:04,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,0.8,-13.09,-41.41,,PARNA DA CHAPADA DA DIAMANTINA
9,2019/04/29 16:27:29,NOAA-20,Brasil,BAHIA,IRAQUARA,Caatinga,11,0.0,0.8,-12.36745,-41.46711,,PARNA DA CHAPADA DA DIAMANTINA
10,2019/04/11 16:18:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,0,1.2,0.2,-12.37205,-41.47678,6.1,PARNA DA CHAPADA DA DIAMANTINA
11,2019/04/26 02:44:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,0.8,-13.09,-41.41,,PARNA DA CHAPADA DA DIAMANTINA
12,2019/04/18 16:33:38,NOAA-20,Brasil,BAHIA,IBICOARA,Caatinga,3,1.8,0.3,-13.345989999999999,-41.14894,,PARNA DA CHAPADA DA DIAMANTINA
