,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2019/09/22 16:48:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,60,0.0,1.0,-13.12248,-41.13913,12.8,PARNA DA CHAPADA DA DIAMANTINA
1,2019/09/18 16:24:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,37,0.0,1.0,-12.43144,-41.56374,3.9,PARNA DA CHAPADA DA DIAMANTINA
2,2019/09/05 17:06:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,111,0.0,0.9,-13.23364,-41.3612,9.7,PARNA DA CHAPADA DA DIAMANTINA
3,2019/09/22 15:48:53,NOAA-20,Brasil,BAHIA,ITAETE,Caatinga,60,0.0,1.0,-13.121179999999999,-41.14008,,PARNA DA CHAPADA DA DIAMANTINA
4,2019/09/05 17:06:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,111,0.0,0.9,-13.234210000000001,-41.36233,7.8,PARNA DA CHAPADA DA DIAMANTINA
5,2019/09/22 16:48:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,59,0.0,1.0,-13.11764,-41.13989,12.8,PARNA DA CHAPADA DA DIAMANTINA
6,2019/09/27 04:18:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,110,0.0,1.0,-13.061860000000001,-41.4382,1.5,PARNA DA CHAPADA DA DIAMANTINA
7,2019/09/27 03:27:02,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,111,0.0,1.0,-13.05995,-41.439440000000005,,PARNA DA CHAPADA DA DIAMANTINA
8,2019/09/22 16:30:00,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,59,0.0,1.0,-13.12,-41.138000000000005,20.9,PARNA DA CHAPADA DA DIAMANTINA
9,2019/09/22 15:48:53,NOAA-20,Brasil,BAHIA,ITAETE,Caatinga,60,0.0,1.0,-13.12245,-41.137370000000004,,PARNA DA CHAPADA DA DIAMANTINA
10,2019/09/22 01:10:00,TERRA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,28,0.0,1.0,-12.804,-41.308,5.3,PARNA DA CHAPADA DA DIAMANTINA
11,2019/09/18 16:24:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,38,0.0,1.0,-12.43011,-41.56438,4.5,PARNA DA CHAPADA DA DIAMANTINA
12,2019/09/17 15:43:55,NOAA-20,Brasil,BAHIA,NOVA REDENCAO,Caatinga,34,0.0,1.0,-12.86776,-41.22263,,PARNA DA CHAPADA DA DIAMANTINA
13,2019/09/27 01:30:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,111,0.0,1.0,-13.065999999999999,-41.438,5.1,PARNA DA CHAPADA DA DIAMANTINA
14,2019/09/05 17:06:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,111,0.0,0.9,-13.233039999999999,-41.35674,10.8,PARNA DA CHAPADA DA DIAMANTINA
15,2019/09/23 03:54:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,114,0.0,1.0,-13.067789999999999,-41.4422,1.4,PARNA DA CHAPADA DA DIAMANTINA
