,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2016/05/23 15:28:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-12.74274,-41.50591,,PARNA DA CHAPADA DA DIAMANTINA
1,2016/05/01 20:50:27,NOAA-18,Brasil,BAHIA,LENCOIS,Caatinga,11,0.5,0.9,-12.385,-41.33,,PARNA DA CHAPADA DA DIAMANTINA
2,2016/05/01 13:37:00,TERRA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7.0,0.7,-12.658,-41.505,,PARNA DA CHAPADA DA DIAMANTINA
3,2016/05/01 17:51:58,NOAA-19,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7.1,0.6,-12.673,-41.511,,PARNA DA CHAPADA DA DIAMANTINA
4,2016/05/01 16:27:00,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7.0,0.7,-12.659,-41.506,,PARNA DA CHAPADA DA DIAMANTINA
5,2016/05/01 15:40:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,7.0,0.7,-12.65578,-41.50608,,PARNA DA CHAPADA DA DIAMANTINA
6,2016/05/01 16:27:00,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.6,-12.661,-41.515,,PARNA DA CHAPADA DA DIAMANTINA
7,2016/05/22 16:45:00,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,13,0.0,1.0,-12.647,-41.294,,PARNA DA CHAPADA DA DIAMANTINA
8,2016/05/01 17:51:58,NOAA-19,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7.0,0.4,-12.675999999999998,-41.522,,PARNA DA CHAPADA DA DIAMANTINA
9,2016/05/01 15:40:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.8,0.7,-12.64588,-41.51804,,PARNA DA CHAPADA DA DIAMANTINA
10,2016/05/22 16:45:00,AQUA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,30,0.0,1.0,-13.335,-41.363,,PARNA DA CHAPADA DA DIAMANTINA
11,2016/05/01 15:40:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.7,-12.65024,-41.50716,,PARNA DA CHAPADA DA DIAMANTINA
