,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2017/01/28 00:41:00,METOP-B,Brasil,BAHIA,ITAETE,Caatinga,0,0.5,1.0,-13.264399528503402,-41.118400573730504,,PARNA DA CHAPADA DA DIAMANTINA
1,2017/01/27 12:54:00,TERRA_M-T,Brasil,BAHIA,ITAETE,Caatinga,0,0.0,1.0,-13.287,-41.128,,PARNA DA CHAPADA DA DIAMANTINA
2,2017/01/24 16:55:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.21858,-41.33513,,PARNA DA CHAPADA DA DIAMANTINA
3,2017/01/18 15:27:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,0,0.0,1.0,-12.5528,-41.33486,,PARNA DA CHAPADA DA DIAMANTINA
4,2017/01/12 21:41:00,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8993,-41.5156,,PARNA DA CHAPADA DA DIAMANTINA
5,2017/01/27 16:00:00,GOES-13,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,1.0,-13.29,-41.12,,PARNA DA CHAPADA DA DIAMANTINA
6,2017/01/21 21:27:48,NOAA-18,Brasil,BAHIA,LENCOIS,Caatinga,0,0.0,1.0,-12.5595,-41.3372,,PARNA DA CHAPADA DA DIAMANTINA
7,2017/01/21 03:37:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,0,0.0,1.0,-12.54528,-41.3291,,PARNA DA CHAPADA DA DIAMANTINA
8,2017/01/04 21:23:56,NOAA-18,Brasil,BAHIA,ITAETE,Caatinga,0,0.0,1.0,-13.1996,-41.0712,,PARNA DA CHAPADA DA DIAMANTINA
9,2017/01/04 00:43:10,METOP-B,Brasil,BAHIA,LENCOIS,Caatinga,0,0.0,0.9,-12.524900436401401,-41.4175987243652,,PARNA DA CHAPADA DA DIAMANTINA
10,2017/01/26 16:17:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,1.0,-13.29721,-41.130390000000006,,PARNA DA CHAPADA DA DIAMANTINA
11,2017/01/22 03:18:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,0,0.0,1.0,-12.65272,-41.333940000000005,,PARNA DA CHAPADA DA DIAMANTINA
12,2017/01/01 00:05:31,METOP-B,Brasil,BAHIA,IBICOARA,Caatinga,0,0.0,0.9,-13.373700141906701,-41.3212013244629,,PARNA DA CHAPADA DA DIAMANTINA
13,2017/01/12 21:35:47,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8993,-41.5156,,PARNA DA CHAPADA DA DIAMANTINA
14,2017/01/27 16:00:00,GOES-13,Brasil,BAHIA,IRAMAIA,Caatinga,0,0.0,1.0,-13.29,-41.1,,PARNA DA CHAPADA DA DIAMANTINA
