,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2020/02/26 16:49:08,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.6,-13.08887,-41.47659,,PARNA DA CHAPADA DA DIAMANTINA
1,2020/02/11 03:59:07,NOAA-20,Brasil,BAHIA,IBICOARA,Caatinga,1,0.0,0.1,-13.36345,-41.343270000000004,,PARNA DA CHAPADA DA DIAMANTINA
2,2020/02/27 20:46:50,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.7,-13.078863,-41.471039000000005,,PARNA DA CHAPADA DA DIAMANTINA
3,2020/02/17 15:30:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,6,0.0,0.2,-12.78938,-41.31235,5.7,PARNA DA CHAPADA DA DIAMANTINA
4,2020/02/27 20:46:50,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.8,-13.049777,-41.478596,,PARNA DA CHAPADA DA DIAMANTINA
5,2020/02/26 13:10:00,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.7,-13.088,-41.479,12.7,PARNA DA CHAPADA DA DIAMANTINA
6,2020/02/26 16:49:08,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.7,-13.0895,-41.47988,,PARNA DA CHAPADA DA DIAMANTINA
7,2020/02/17 15:30:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,6,0.0,0.2,-12.78885,-41.307590000000005,8.6,PARNA DA CHAPADA DA DIAMANTINA
8,2020/02/27 20:46:50,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.7,-13.040082,-41.481113,,PARNA DA CHAPADA DA DIAMANTINA
9,2020/02/27 20:46:50,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.9,-13.041768,-41.490555,,PARNA DA CHAPADA DA DIAMANTINA
10,2020/02/26 16:49:08,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.6,-13.08423,-41.48062,,PARNA DA CHAPADA DA DIAMANTINA
