,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2016/01/02 20:28:54,NOAA-18,Brasil,BAHIA,IBICOARA,Caatinga,5,0.0,0.9,-13.312000000000001,-41.317,,PARNA DA CHAPADA DA DIAMANTINA
1,2016/01/03 13:31:00,TERRA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.665999999999999,-41.44,,PARNA DA CHAPADA DA DIAMANTINA
2,2016/01/03 16:13:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.657639999999999,-41.44288,,PARNA DA CHAPADA DA DIAMANTINA
3,2016/01/03 03:39:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.0,0.9,-13.291160000000001,-41.29951,,PARNA DA CHAPADA DA DIAMANTINA
4,2016/01/03 04:14:08,NOAA-19D,Brasil,BAHIA,IBICOARA,Caatinga,5,3.5,0.7,-13.325,-41.297,,PARNA DA CHAPADA DA DIAMANTINA
5,2016/01/03 04:06:00,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.8,1.0,-13.302,-41.286,,PARNA DA CHAPADA DA DIAMANTINA
6,2016/01/03 04:06:00,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.7,1.0,-13.311,-41.287,,PARNA DA CHAPADA DA DIAMANTINA
7,2016/01/01 04:17:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.293220000000002,-41.32197,,PARNA DA CHAPADA DA DIAMANTINA
8,2016/01/03 13:31:00,TERRA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1.0,-12.669,-41.446000000000005,,PARNA DA CHAPADA DA DIAMANTINA
9,2016/01/02 03:58:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-13.20244,-41.24398,,PARNA DA CHAPADA DA DIAMANTINA
10,2016/01/03 16:13:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.2,1.0,-13.28101,-41.303059999999995,,PARNA DA CHAPADA DA DIAMANTINA
11,2016/01/02 03:58:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-13.29605,-41.31282,,PARNA DA CHAPADA DA DIAMANTINA
12,2016/01/03 04:06:00,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,5,1.3,1.0,-12.652999999999999,-41.435,,PARNA DA CHAPADA DA DIAMANTINA
13,2016/01/03 04:14:08,NOAA-19D,Brasil,BAHIA,IBICOARA,Caatinga,5,3.3,0.6,-13.334000000000001,-41.3,,PARNA DA CHAPADA DA DIAMANTINA
