,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2020/07/16 22:24:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,49,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
1,2020/07/14 00:09:50,NOAA-18D,Brasil,BAHIA,MUCUGE,Caatinga,46,0.0,1.0,-12.989063999999999,-41.514416,,PARNA DA CHAPADA DA DIAMANTINA
2,2020/07/06 04:12:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,41,0.0,1.0,-12.66656,-41.51742,1.6,PARNA DA CHAPADA DA DIAMANTINA
3,2020/07/13 00:35:20,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,46,0.0,1.0,-12.9642,-41.4814,,PARNA DA CHAPADA DA DIAMANTINA
4,2020/07/16 21:44:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,49,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
5,2020/07/14 03:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.96521,-41.49427,2.0,PARNA DA CHAPADA DA DIAMANTINA
6,2020/07/13 00:21:41,NOAA-18D,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,1.0,-12.988802,-41.506828000000006,,PARNA DA CHAPADA DA DIAMANTINA
7,2020/07/14 00:09:50,NOAA-18D,Brasil,BAHIA,MUCUGE,Caatinga,46,0.0,1.0,-12.987869,-41.506657000000004,,PARNA DA CHAPADA DA DIAMANTINA
8,2020/07/12 04:48:21,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,1.0,-12.96446,-41.49041,,PARNA DA CHAPADA DA DIAMANTINA
9,2020/07/14 04:10:42,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.96679,-41.49472,,PARNA DA CHAPADA DA DIAMANTINA
10,2020/07/17 04:06:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,50,0.0,0.9,-12.969489999999999,-41.49269,1.7,PARNA DA CHAPADA DA DIAMANTINA
11,2020/07/05 20:47:10,NOAA-19,Brasil,BAHIA,PALMEIRAS,Caatinga,40,0.0,0.9,-12.678769,-41.530353999999996,,PARNA DA CHAPADA DA DIAMANTINA
12,2020/07/02 16:18:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,37,0.0,0.8,-12.42653,-41.294709999999995,1.4,PARNA DA CHAPADA DA DIAMANTINA
13,2020/07/05 20:47:10,NOAA-19,Brasil,BAHIA,PALMEIRAS,Caatinga,40,0.0,1.0,-12.677586999999999,-41.522873,,PARNA DA CHAPADA DA DIAMANTINA
14,2020/07/13 00:35:16,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,48,0.0,1.0,-12.9171,-41.492901,,PARNA DA CHAPADA DA DIAMANTINA
15,2020/07/13 00:21:41,NOAA-18D,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,0.9,-12.987516000000001,-41.499081,,PARNA DA CHAPADA DA DIAMANTINA
16,2020/07/12 21:44:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
17,2020/07/05 17:06:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,40,0.0,1.0,-12.68093,-41.50927,5.6,PARNA DA CHAPADA DA DIAMANTINA
18,2020/07/15 01:05:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,48,0.0,1.0,-12.97,-41.498000000000005,14.5,PARNA DA CHAPADA DA DIAMANTINA
19,2020/07/11 16:00:54,NOAA-20,Brasil,BAHIA,ITAETE,Caatinga,41,0.0,1.0,-13.14649,-41.09551,,PARNA DA CHAPADA DA DIAMANTINA
20,2020/07/15 04:42:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,48,0.0,1.0,-12.966619999999999,-41.492309999999996,0.7,PARNA DA CHAPADA DA DIAMANTINA
21,2020/07/06 04:12:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,41,0.0,1.0,-12.6701,-41.51825,1.6,PARNA DA CHAPADA DA DIAMANTINA
22,2020/07/12 21:05:45,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,0.9,-12.982351,-41.498077,,PARNA DA CHAPADA DA DIAMANTINA
23,2020/07/13 03:42:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,46,0.0,1.0,-12.97038,-41.49199,1.7,PARNA DA CHAPADA DA DIAMANTINA
24,2020/07/12 21:04:06,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
25,2020/07/01 17:04:10,MSG-03,Brasil,BAHIA,MUCUGE,Caatinga,33,0.0,1.0,-12.96,-41.55,,PARNA DA CHAPADA DA DIAMANTINA
26,2020/07/16 21:24:06,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,49,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
27,2020/07/13 00:35:16,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,49,0.0,1.0,-12.9152,-41.484798,,PARNA DA CHAPADA DA DIAMANTINA
28,2020/07/14 22:04:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
29,2020/07/14 21:54:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
30,2020/07/15 04:42:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,48,0.0,1.0,-12.9726,-41.492979999999996,0.7,PARNA DA CHAPADA DA DIAMANTINA
31,2020/07/14 00:14:27,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,48,0.0,0.9,-12.9418,-41.496101,,PARNA DA CHAPADA DA DIAMANTINA
32,2020/07/13 03:42:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,46,0.0,1.0,-12.96641,-41.49123,2.0,PARNA DA CHAPADA DA DIAMANTINA
33,2020/07/14 04:10:42,NOAA-20,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.967410000000001,-41.49047,,PARNA DA CHAPADA DA DIAMANTINA
34,2020/07/12 04:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,1.0,-12.96594,-41.48895,2.1,PARNA DA CHAPADA DA DIAMANTINA
35,2020/07/05 20:47:10,NOAA-19,Brasil,BAHIA,PALMEIRAS,Caatinga,40,0.0,0.9,-12.679953,-41.537842,,PARNA DA CHAPADA DA DIAMANTINA
36,2020/07/12 21:34:06,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
37,2020/07/14 22:14:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
38,2020/07/14 21:34:06,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
39,2020/07/12 04:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,1.0,-12.96538,-41.49248,1.5,PARNA DA CHAPADA DA DIAMANTINA
40,2020/07/06 15:55:11,NOAA-20,Brasil,BAHIA,PALMEIRAS,Caatinga,41,0.0,1.0,-12.43581,-41.57597,,PARNA DA CHAPADA DA DIAMANTINA
41,2020/07/12 21:05:45,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,0.9,-12.980834,-41.489422,,PARNA DA CHAPADA DA DIAMANTINA
42,2020/07/12 04:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,1.0,-12.96926,-41.48949,1.6,PARNA DA CHAPADA DA DIAMANTINA
43,2020/07/14 22:34:06,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
44,2020/07/16 21:34:06,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,49,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
45,2020/07/13 00:35:20,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.9623,-41.473301,,PARNA DA CHAPADA DA DIAMANTINA
46,2020/07/12 21:05:45,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,44,0.0,1.0,-12.983868,-41.506729,,PARNA DA CHAPADA DA DIAMANTINA
47,2020/07/12 22:04:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,45,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
48,2020/07/16 22:04:05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,49,0.0,0.9,-12.97,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
49,2020/07/13 03:42:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,46,0.0,1.0,-12.97129,-41.48683,1.7,PARNA DA CHAPADA DA DIAMANTINA
50,2020/07/15 16:24:20,NOAA-20,Brasil,BAHIA,PALMEIRAS,Caatinga,53,0.0,1.0,-12.70807,-41.576159999999994,,PARNA DA CHAPADA DA DIAMANTINA
51,2020/07/14 03:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,47,0.0,1.0,-12.97061,-41.49543,0.6,PARNA DA CHAPADA DA DIAMANTINA
52,2020/07/14 00:14:27,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,48,0.0,1.0,-12.9401,-41.4883,,PARNA DA CHAPADA DA DIAMANTINA
53,2020/07/12 21:05:45,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,44,0.0,0.9,-12.992066000000001,-41.495598,,PARNA DA CHAPADA DA DIAMANTINA
54,2020/07/13 01:20:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,46,0.0,1.0,-12.968,-41.492,14.3,PARNA DA CHAPADA DA DIAMANTINA
55,2020/07/14 00:09:50,NOAA-18D,Brasil,BAHIA,MUCUGE,Caatinga,46,0.0,1.0,-12.990261,-41.522179,,PARNA DA CHAPADA DA DIAMANTINA
