,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2015/12/13 16:07:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,7,0.0,0.9,-12.43319,-41.38453,,PARNA DA CHAPADA DA DIAMANTINA
1,2015/12/18 16:20:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.194,-41.262,,PARNA DA CHAPADA DA DIAMANTINA
2,2015/12/18 16:20:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.193,-41.3,,PARNA DA CHAPADA DA DIAMANTINA
3,2015/12/12 05:01:35,NOAA-19D,Brasil,BAHIA,IBICOARA,Caatinga,7,0.0,0.9,-13.259,-41.203,,PARNA DA CHAPADA DA DIAMANTINA
4,2015/12/11 04:11:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,5,0.0,0.6,-12.58895,-41.44637,,PARNA DA CHAPADA DA DIAMANTINA
5,2015/12/09 20:04:06,NOAA-18,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.8,-13.195,-41.318999999999996,,PARNA DA CHAPADA DA DIAMANTINA
6,2015/12/14 01:27:00,TERRA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,8,0.0,0.7,-12.595999999999998,-41.42100000000001,,PARNA DA CHAPADA DA DIAMANTINA
7,2015/12/20 17:16:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.140820000000001,-41.31726,,PARNA DA CHAPADA DA DIAMANTINA
8,2015/12/16 16:51:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,1.0,-13.242120000000002,-41.20818,,PARNA DA CHAPADA DA DIAMANTINA
9,2015/12/20 04:42:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.165479999999999,-41.33103,,PARNA DA CHAPADA DA DIAMANTINA
10,2015/12/08 16:00:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.5,-13.283760000000001,-41.25013,,PARNA DA CHAPADA DA DIAMANTINA
11,2015/12/19 03:21:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.18319,-41.25999,,PARNA DA CHAPADA DA DIAMANTINA
12,2015/12/06 04:04:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,7,23.6,0.2,-12.59976,-41.45496,,PARNA DA CHAPADA DA DIAMANTINA
13,2015/12/18 16:13:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.18965,-41.3064,,PARNA DA CHAPADA DA DIAMANTINA
