,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2016/08/21 01:09:00,TERRA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,12,0.0,1.0,-12.782,-41.257,,PARNA DA CHAPADA DA DIAMANTINA
1,2016/08/21 01:09:00,TERRA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,9,0.0,1.0,-12.772,-41.258,,PARNA DA CHAPADA DA DIAMANTINA
2,2016/08/16 15:33:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,19,0.0,1.0,-13.331489999999999,-41.22424,,PARNA DA CHAPADA DA DIAMANTINA
3,2016/08/11 15:27:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,50,0.0,1.0,-12.656460000000001,-41.6292,,PARNA DA CHAPADA DA DIAMANTINA
4,2016/08/21 01:09:00,TERRA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,11,0.0,1.0,-12.78,-41.245,,PARNA DA CHAPADA DA DIAMANTINA
5,2016/08/16 17:14:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.2,1.0,-12.91661,-41.221309999999995,,PARNA DA CHAPADA DA DIAMANTINA
6,2016/08/12 16:49:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,20,0.0,1.0,-13.02051,-41.501940000000005,,PARNA DA CHAPADA DA DIAMANTINA
7,2016/08/11 17:08:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,17,0.0,1.0,-13.16174,-41.05892,,PARNA DA CHAPADA DA DIAMANTINA
8,2016/08/11 15:27:00,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,49,0.0,1.0,-12.65709,-41.62733,,PARNA DA CHAPADA DA DIAMANTINA
9,2016/08/11 17:08:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,17,0.0,1.0,-13.16712,-41.05875,,PARNA DA CHAPADA DA DIAMANTINA
10,2016/08/18 21:20:48,NOAA-15,Brasil,BAHIA,ANDARAI,Caatinga,11,0.0,1.0,-12.800999999999998,-41.27,,PARNA DA CHAPADA DA DIAMANTINA
11,2016/08/18 16:36:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,17,0.0,1.0,-12.55631,-41.39241,,PARNA DA CHAPADA DA DIAMANTINA
12,2016/08/18 16:36:00,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,17,0.0,1.0,-12.55645,-41.389959999999995,,PARNA DA CHAPADA DA DIAMANTINA
13,2016/08/18 16:36:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,16,0.0,1.0,-12.888060000000001,-41.313759999999995,,PARNA DA CHAPADA DA DIAMANTINA
14,2016/08/11 04:34:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,17,0.0,1.0,-12.79991,-41.36546,,PARNA DA CHAPADA DA DIAMANTINA
15,2016/08/21 16:26:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,27,0.0,1.0,-13.255,-41.348,,PARNA DA CHAPADA DA DIAMANTINA
16,2016/08/22 05:37:26,NOAA-19D,Brasil,BAHIA,MUCUGE,Caatinga,17,0.0,1.0,-13.138,-41.49,,PARNA DA CHAPADA DA DIAMANTINA
17,2016/08/11 04:34:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,17,0.0,1.0,-12.7951,-41.36424,,PARNA DA CHAPADA DA DIAMANTINA
18,2016/08/18 21:36:00,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,15,0.0,1.0,-12.831,-41.278,,PARNA DA CHAPADA DA DIAMANTINA
19,2016/08/11 17:08:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,17,0.0,1.0,-13.16063,-41.0601,,PARNA DA CHAPADA DA DIAMANTINA
20,2016/08/19 01:21:00,TERRA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,8,0.0,1.0,-12.772,-41.248000000000005,,PARNA DA CHAPADA DA DIAMANTINA
21,2016/08/09 16:05:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,15,0.0,1.0,-13.17467,-41.35159,,PARNA DA CHAPADA DA DIAMANTINA
22,2016/08/19 00:00:00,GOES-13,Brasil,BAHIA,LENCOIS,Caatinga,7,0.0,1.0,-12.62,-41.34,,PARNA DA CHAPADA DA DIAMANTINA
23,2016/08/20 03:25:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,9,0.0,1.0,-12.77421,-41.24734,,PARNA DA CHAPADA DA DIAMANTINA
24,2016/08/18 21:36:02,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,13,0.0,1.0,-12.822000000000001,-41.281000000000006,,PARNA DA CHAPADA DA DIAMANTINA
25,2016/08/21 01:09:00,TERRA_M-M,Brasil,BAHIA,ANDARAI,Caatinga,9,0.0,1.0,-12.77,-41.246,,PARNA DA CHAPADA DA DIAMANTINA
26,2016/08/22 17:01:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,14,0.0,1.0,-12.63937,-41.28047,,PARNA DA CHAPADA DA DIAMANTINA
