,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2016/06/16 16:18:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,17,0.0,1.0,-12.641110000000001,-41.301559999999995,,PARNA DA CHAPADA DA DIAMANTINA
1,2016/06/16 16:38:00,AQUA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,11,0.0,1.0,-13.311,-41.343,,PARNA DA CHAPADA DA DIAMANTINA
2,2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,34,0.0,1.0,-13.12331,-41.41805,,PARNA DA CHAPADA DA DIAMANTINA
3,2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-13.12375,-41.42176,,PARNA DA CHAPADA DA DIAMANTINA
4,2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-13.12975,-41.42465,,PARNA DA CHAPADA DA DIAMANTINA
5,2016/06/06 16:05:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,7,0.0,1.0,-13.36629,-41.33028,,PARNA DA CHAPADA DA DIAMANTINA
6,2016/06/07 15:47:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,8,0.0,1.0,-12.6452,-41.29449,,PARNA DA CHAPADA DA DIAMANTINA
7,2016/06/05 16:24:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,32,0.0,1.0,-12.96983,-41.567,,PARNA DA CHAPADA DA DIAMANTINA
8,2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,34,0.0,1.0,-13.1293,-41.42087,,PARNA DA CHAPADA DA DIAMANTINA
9,2016/06/09 16:49:00,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,10,0.0,1.0,-13.16215,-41.06143,,PARNA DA CHAPADA DA DIAMANTINA
10,2016/06/16 16:18:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,11,0.0,1.0,-13.30783,-41.34539,,PARNA DA CHAPADA DA DIAMANTINA
11,2016/06/12 17:03:00,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,25,0.0,1.0,-13.187999999999999,-41.199,,PARNA DA CHAPADA DA DIAMANTINA
12,2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-13.124189999999999,-41.4255,,PARNA DA CHAPADA DA DIAMANTINA
13,2016/06/07 01:28:00,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,29,0.0,1.0,-13.209000000000001,-41.32899999999999,,PARNA DA CHAPADA DA DIAMANTINA
14,2016/06/12 17:15:00,MSG-03,Brasil,BAHIA,ITAETE,Caatinga,38,0.0,1.0,-13.16,-41.21,,PARNA DA CHAPADA DA DIAMANTINA
15,2016/06/16 16:18:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,11,0.0,1.0,-13.311160000000001,-41.34486,,PARNA DA CHAPADA DA DIAMANTINA
16,2016/06/16 16:18:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,32,0.0,1.0,-12.9106,-41.31292,,PARNA DA CHAPADA DA DIAMANTINA
17,2016/06/12 17:03:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,24,0.0,1.0,-13.194,-41.203,,PARNA DA CHAPADA DA DIAMANTINA
18,2016/06/16 16:39:00,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,31,0.0,1.0,-12.915999999999999,-41.315,,PARNA DA CHAPADA DA DIAMANTINA
19,2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,36,0.0,1.0,-13.130189999999999,-41.42843,,PARNA DA CHAPADA DA DIAMANTINA
20,2016/06/16 16:18:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,33,0.0,1.0,-12.91007,-41.30937,,PARNA DA CHAPADA DA DIAMANTINA
21,2016/06/12 17:30:00,GOES-13,Brasil,BAHIA,ITAETE,Caatinga,30,0.0,1.0,-13.17,-41.2,,PARNA DA CHAPADA DA DIAMANTINA
22,2016/06/02 16:26:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,33,0.0,1.0,-13.127,-41.415,,PARNA DA CHAPADA DA DIAMANTINA
23,2016/06/06 13:13:00,TERRA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,7,0.0,1.0,-13.368,-41.333999999999996,,PARNA DA CHAPADA DA DIAMANTINA
24,2016/06/09 16:32:00,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,10,0.0,1.0,-13.168,-41.066,,PARNA DA CHAPADA DA DIAMANTINA
25,2016/06/12 17:15:00,MSG-03,Brasil,BAHIA,MUCUGE,Caatinga,29,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
26,2016/06/02 16:26:00,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-13.129000000000001,-41.424,,PARNA DA CHAPADA DA DIAMANTINA
27,2016/06/02 15:40:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,34,0.0,1.0,-13.128860000000001,-41.41715,,PARNA DA CHAPADA DA DIAMANTINA
